ReviewID,MemberID,Verified,RealName,ReviewOrder,ProductID,Date,Rating,HelpfulFeedbacks,Feedbacks,Title,Body
1048790,A10P0BX64HLW7H,0,0,35,B00000G20L,3/1/2000,4,313,316,A good enough replacement for 35mm point-and-shoots!,"My review will focus on how well the 370z replaces a 35mm point-and-shoot. I've been very happy with my Pentax IQZoom90WR for six years and I wanted to see if the 370z could replace it for most situations. LENS QUALITY:  Indistinguishable except in HDTV mode at small focal lengths where  curvature is noticable at the sides. Still acceptable. RESOLUTION:  Indistinguishable on 4x6/4x7 prints at ASA 100 and 200. Lack of precise  definition of edges with ASA 400 but still acceptable. If you want to blow  up the photo to 8x10, you'll want to use ASA 100 and that will limit you to  bright light situations. If I decide to do night photography outdoors (like  the Disneyland parade), I'll switch back to my 35mm using ASA 400. (I  should note however that the 370z performed well. I'm just a bit of a  perfectionist.) RED-EYE REDUCTION: Not as effective as my Pentax IQZ90WR.  Based on the shots I've taken, red-eye occurs in 10-15% of my face-on flash  shots. The occurence with my Pentax is less than 1% but it does use a  pre-flash whereas the 370z uses a mini-lamp. PORTABILITY: Excellent! Put it  into its case and strap it to your belt and you won't know it's there. This  is a BIG plus of the 370z since it allows you to enjoy your environment as  well as be a photographer. The worst shot in the world is the one you  didn't take because you didn't have your camera with you. FOCAL LENGTHS:  Comparable but the 370z is a step-zoom whereas my 35mm has a continuous  zoom. This is not much of a problem since you'll rarely encounter a  situation that requires absoultely precise framing with a zoom. FRAME  FORMATS: Panoramic mode shows too much grain at ASAs 200 and above.  Thankfully there's ...MID-ROLL CARTRIDGE CHANGE: Excellent feature! Allowed  me to switch to ASA400 at night and ASA100 when the sun was bright.  WISHLIST ITEM: If only it were weather-resistant or splash-proof. SUMMARY:  It's replaced my 35mm point-and-shoot for documenting my family's vacations  and daily activities but I still keep my 35mm in a suitcase or the car for  rainy days, special night shots, or situations where I might want a photo  blown-up to 8x10. This camera is well designed for its target market; the  average photographer who wants to capture day-to-day shots."
1048791,A1TY602Q0X5ZAJ,0,0,1,B00000G20K,1/7/2001,5,0,2,awesome camera,"this is a great camera! i have had it for a couple of years and i haven't had a single problem with it. as for the ""flashing H"" problem, i have never had it, and as i see it, the only way that could happen was if you loaded the film incorrectly (which is very hard to do) the only dissadvantage to this camera is the small zoom range, and the large price tag, but the Elph makes up for this with its versatility."
1048792,A15GEMWZOC2VC7,0,1,2,B00000G20K,10/30/2000,1,2,4,Within Specs and inoperable,"I loved the camera.  Great pictures, great size.  Then it stopped working.  I sent it back to Canon Service in Irvine.  They reported the camera ""within factory specs.""  It still doesn't work right.  They don't care. I have other Canon cameras.  They are excellent."
1048793,A1CPEWUULW5CXJ,0,0,3,B00000G20K,4/29/2000,1,0,0,"Cute-looking, but totally unreliable","Just like another commenter, my 'cute' Canon tortured me by sometimes showing a blinking 'H' after removing a roll a film. At times the film could not even be rewound, and the camera had to be send to a Canon Repair  Center, which then spoiled the film - which of course had always unique  pictures on it that could not be replaced :-("
1048794,AH4PQ3XZ2G6ME,0,0,4,B00000G20K,11/17/2000,5,0,0,Big Things Come In Small Packages,"This little camera can fight right in your packert, so take it anywhere. It also takes great pictures. It has a lens adjuster and a camera case that it fits in perfectly. I would defenitly reccommend it."
1048795,A3JN8O6EIWIEN8,0,0,5,B00000G20K,12/1/2000,4,0,0,Love the camera....,"I purchased the Original Elph in 1998 and I must say this is the best camera I ever owned!  I've never come across the dreaded ""flashing H"" problem, but my flash gets stuck once in a while..."
1048796,A1NGKBK87I0PKF,0,0,6,B00000G20K,12/5/2000,4,0,0,Cute Camera!,"I have owned the Original Elph now for almost three years.  As far as picture quality it has never let me down.  I have not experienced the ""dreaded H"" syndrome yet, but I can tell you about a year ago the automatic pop up flash started malfunctioning and now I have to manually pop it up.  As for the overall rating, I give it a 4.  It's reliable, compact, and takes wonderful pictures.  I love the choice in picture size too. I have decided to get the Elph for my parents as a Christmas gift, I will however buy the newer Canon model, it had better ratings."
1048797,A3FTKFM5WGLCBW,0,0,7,B00000G20K,12/27/2000,5,0,0,The Elph Camera,"I received the Elph camera for Christmas, and I love it!  It is so easy to use!"
1048798,A2D3W1NPKXGDAG,0,1,8,B00000G20K,1/10/2007,5,0,0,The best ELPH case ever! (forget the camera in 21st century),"I purchased the original Canon ELPH in the waning years of the last century.  The camera languishes in my basement, but THE CASE IS GREAT!  I've used the case for my digital ELPH cameras, the S100, S400, SD500 and now the SD800.  It's made of soft leather with nothing to scratch the camera body.  Too many aftermarket (even Canon branded) cases have zippers which will scratch the silver edges of the ELPH cameras.  If you like the Canon Digital ELPHS and see an original film ELPH for sale, buy it just to get the case!"
1048801,A2IBVJ2P4471I3,0,0,11,B00000G20K,10/13/2003,3,3,3,LOVED it! -- while it lasted...,"I received my Elph as a gift in 1999.  Shortly afterward I took it on vacation.  It was so easy to use; I could switch film while riding a bike!  I got just about to the end of the third roll of film when the ""dreaded H"" reared its ugly head.  Following the manual's advice, I took out the battery, replaced it, and... it rewound/exposed the whole roll.  Since it was under warranty, we took it to the camera shop to have it repaired.  The owner told us he got this problem with Elphs a lot, and if we had this problem again, we'd be better off purchasing a new, different camera than paying to have it fixed."
1048802,A188BVRK5PGRGH,0,0,12,B00000G20K,8/14/2000,3,17,22,"Great Size, But Totally Unreliable","Yes, the dreaded ""H"" problem.  Happens so often and ruins enough  film, you want to throw it out the window.  Great size, great zoom, but an  unwelcome adventure everytime you need to reload film.  Clearly a design  flaw that really frustrates."
1048804,A26ZO8ZHA4E00F,0,0,14,B00000G20K,2/21/2000,5,17,18,"A Great ""Cute"" Little Camera","I bought this camera mainly for it's small size and ease of use.  I spent hours comparing and I am very pleased with my final choice.  Buy the Elph2, it is more rugged than the Elph and also does not have the pop up  flash(this breaks very easily) It works very well if you wear it on your  belt, I recently went to NYC on a school trip and everybody loved its small  size."
1048806,A2SAYH4WFI7S76,0,1,16,B00000G20K,5/12/2000,5,20,20,Great Little Camera,"I love my Elph.  I picked it out for a birthday present and have never been disappointed.  I have never had the 'H' problem described.  I have taken it on two trips to Mexico, it's small size and reliability continue  to impress me.  Being pocket sized it has captured so many ""once in a  lifetime"" first steps, smiles for my boys that I probably would have  missed with a larger, hang around my neck camera.  3 friends have purchased  Elphs after seeing mine, and I bought an Elph (different model) for my mom  for Mother's Day.  Highly recommend."
1048807,A1WNXULJFKOU8F,0,1,17,B00000G20K,10/19/1999,4,122,127,Owning this camera tripled the number of photos I take,"The Elph is a great snapshot camera.  I own a 35mm SLR as well -- but I never have it with me.  The Elph is so small I take it everywhere, with the result that I take many more pictures!  It's trivial to use and the picture  quality is great for a point'n'shoot camera -- it's definitely managed to  pull some good photos out of difficult situations.  I'd recommend this  model over the non-zoom models, because I've found having the zoom helps a  lot, especially with APS (which you don't want to enlarge too much)."
1048809,A23XDV4RW39H2R,0,0,1,B00000F0ZF,5/17/2009,2,0,0,Music lacks charm,"All Time Favorite Dances has all the dance instructions I needed, but the music is bland and lacks the charm of the original recordings."
1048810,ATS3FEUCLVZU5,0,1,2,B00000F0ZF,5/17/2001,4,2,2,Fun for older kids,"I am a mom with a 2 year old son who likes to ""move"" so I thought that watching other kids dance would be fun. This video works to a point but is really made for kids over 5. On the otherhand it is a lot of fun for him to see other kids acting silly. A good investment but to expect a whole lot of return."
1048811,AQ6AGWKWMTY8H,0,0,1,B00000EZWZ,12/29/2004,4,0,0,"Good Edutainment Video--rocknlearn colors shapes, counting","Okay, we got this video and I thought it was awful, but what do I, as an adult, know!?!  The kids (girl 4 and boy 2) loved it.  AND after awhile it started to grow on me too. Most importantly it accomplished its mission.  My youngest who had previously shown no interest in colors and shapes --other than to jump and slide on them-- now knows his stuff.  Not just circles and squares but octagons and hexagons too.  In addition, it teaches how colors can be mixed to produce new colors. Not the slickest graphics, but I definitely recommend this for action oriented learners who will sit still long enough for a video."
1048812,A2JWHJC3AIPS6M,0,1,2,B00000EZWZ,7/8/2005,5,0,0,My boys can't get enough of this video!,"I have two young boys, ages 2 and 3 1/2.  I picked this video up since they are very in to colors and shapes and I wanted my older son to slow down when counting.  They LOVE this video and can't get enough of it!  It's great for both kids because the beginning is more basic and the ending advanced shapes section is more appropriate for my gifted older son.  He likes to walk around the house telling me things like, ""Mommy, a trapezoid is a triangle with the top cut off"" and ""A nonagon is a shape with nine sides.""  Buy this one for your kids!"
1048813,A2XU5P79W3NDMK,0,1,3,B00000EZWZ,10/8/2007,3,0,0,Old graphics but the kids love it..,I bought this video over eight years ago for my niece. Now my kids are enjoying it. It is basic but that is just the way it should be sometimes.
1048814,A1Z5XQ00SL28SI,0,0,4,B00000EZWZ,10/3/2003,5,2,2,Rock 'N Learn Rocks,"I bought this video for my 2 year, 3 month old grandson and he absolutely loves it. I was amazed that he responded to it the way he did. When I ask him what he wants to watch the answer 9 times out of 10 is ""color & shapes"". Not only has he mastered almost all of the material on the tape he just loves to watch it over and over. We were putting his puzzles away the other day and there was a shape puzzle we were cleaning up. I was trying to put a pentagon shape in the wrong space and my grandson said, ""no mom-mom, red octagon"". He was right, I was flabbergasted. He's not even 2 1/2 yet!! I'm on line tonight to buy another Rock 'N Learn tape."
1048815,A33FKQ0XELXXXR,0,0,5,B00000EZWZ,5/30/2001,5,3,3,Excellent Video,"My 4 year old and 2 year old have watched this video over and over.  We've had it for approximately 2 years.  My 2 year old especially loves it and it's very educational.  She learned her colors, shapes and numbers early because of this video.  I definitely recommend it."
1048816,A1885L4WDET1J8,0,1,6,B00000EZWZ,4/18/2000,5,4,4,I didn't think I'd like it ...,"but truly, my daughter loved this video.  it will make you, as a parent, a little nuts because of the music and repetitiveness, but honestly, my daughter went wild for it.  At 18 months, she recognized colors and shapes  (and I am NOT talking just circles and squares - she knew hexagons and  ocatagons; she knew red and blue mixed togther make purple)... to the point  where when she started pre-school the teachers were amazed-- she was doing  a puzzle and said 'I need the trapezoid, please' (at 2 yrs 7 months) ...  she knows the difference between an oval and an ellipse ... this video  truly stimulated her!"
1048817,A3VVP1NSI6LES4,0,0,7,B00000EZWZ,11/9/2001,5,4,4,Rock 'N Learn Colors Shapes and Counting,"My children ages 4 1/2 and 2 1/2 have been asking for this video over and over since they received it, they both love it and sit and sing the songs right along with it. This video is excellent for those who want their kids to learn more than just the basic shapes.  My DH and I have even learned shapes we didn't know right off the top of our heads.  I'm excited to think that my children will be able to identify a heptagon from a hexagon, and know the difference between an ellipse and an oval etc. etc. all before they even reach elementary school.  I like how the video starts out with a catchy tune for colors that is very simple and moves along in difficulty until it reaches the various shapes and counting section where it moves to the names of shapes from squares all the way to the 10 sided decagon then it works on counting to 20 using colors and shapes.  I highly recommend this video, it is a much better option than letting a child sit and watch 46 minutes of TV that does all the thinking for them and in the process basically puts their brain to sleep.  There's no sleeping with this video, it is very visually stimulating.  It would be a great tool for preschool teachers and daycare, as well as a wonderful tape for Grandma and Grandpa to keep on hand for those ""long"" babysitting days.  And of course it is a great video for moms and dads to have on hand as well."
1048820,A1MMDQ87DH0NTC,0,0,10,B00000EZWZ,7/12/2000,5,7,7,FANTASTIC!  MY SON LOVES IT ALL!,"My son is 2 years old and has been watching the video for a few months.  His favorite part is the mixing of colors.  He understands the concept and when he plays with paint or play-dough, he sings the video tunes:  ""blue and red mixed together, make the color purple"".  (early  talker)  My husband even walks around the house singing the colors and  counting songs.  I CAN'T SAY ENOUGH GOOD THINGS!  Great video and the kids  actually learn from it."
1048831,A15Y2UABUTS1NB,0,0,1,B00000DM9W,12/25/2007,3,0,3,Batteries Not Included.,"Sony Shower Radio - a Christmas Gift went flat.  No mention for three (3) ""C"" Batteries.  Batteries or rechargeable Battery not provided, and too late for purchase on Christmas day."
1048832,ACH9ZP6DSDA34,0,0,2,B00000DM9W,10/6/2004,1,8,16,Poor material design - Limited life,"The buttons have worn through in 6 months on BOTH my radios.  Just a really poor design.  When I contacted Sony, they gave me absolutely no satisfaction. Expensive. Poor TV reception."
1048834,A3B9H6AUB1IRN2,0,1,4,B00000DM9W,4/8/2006,1,6,11,Disappointed,"I decided to purchase this radio as a gift to my husband after researching and reading all the great reviews. You can imagine my surprise and disappointment when the radio wouldn't catch the station my husband likes to listen to. The reception is horrible!  And we live in Houston, not someplace in the boonies where you might expect bad reception. I do like the way the radio is made and the options for weather, clock, and programable buttons. Would have been perfect, if it only WORKED."
1048835,A2D7S1JRO6HXOM,0,1,5,B00000DM9W,3/19/2006,5,0,1,Excellent little shower radio,"I love the television band on this radio. It is great when I have to take a shower each morning, not to miss the weather or the local news on the traffic situation.  Great little radio for a good price."
1048836,A3VKHRHE72E6DX,0,0,6,B00000DM9W,1/13/2008,3,0,1,"good reception, but not a weather radio","I bought this radio for my husband for Christmas so when he gets ready early in the morning for work he would have something to listen to.  The added bonus is that it had the weather bands so he could check out the weather, since when he wakes up it's still dark out. I live in a suburb just north of NYC. The weather presets dont work at all.  The reception on the radio is good even on the FM stations. The one touch presets are a nice feature. Tonight we have a heavy snow warning and the weather presets still dont work!  For a radio its fine, but overpriced, since that's all it is in the NY area."
1048837,A1B1WJM6RLJ92P,0,0,7,B00000DM9W,8/2/2008,1,0,1,Lasted about 2 weeks,"I put this radio in my bathroom, away from the shower. It worked fine for about 2 weeks. Then one morning, I turned it on and after about 10 minutes it shut off. No matter what I tried, I couldn't get the radio to work. The next day, same thing - radio ran for about 10 minutes then shut off. I was not using the timer. I expected much more from a Sony product."
1048838,A28CRL5C0NEZD7,0,0,8,B00000DM9W,1/25/2007,1,2,4,Stopped working after a month,"What is with Sony products lately? I had this for a little over a month and it just stopped working. Fresh batteries made no difference. For $50, I would expect better. Quality seems to be a major problem with Sony lately and I'm going to avoid ALL their products from now on. It's a shame, as they used to be high quality."
1048839,A2OBRZDW3U3KJD,0,0,9,B00000DM9W,12/27/2007,1,2,4,Horrible reception and not appropiate for a shower,"I bought this because of all the glowing reviews which really baffle me now. Reception is horrible. Tuning a station I wanted meant turning the radio ever so slightly, propping it with a wash cloth, moving the antennae and then stepping back 10 feet. If I touched it, the reception gets scrambled and I had to start over again. It was worse than the $10 radio I was trying to replace which didn't even have an external antennae to deal with. The key word in the product description that I missed is water RESISTANT, not water PROOF. The battery compartment was in no way sealed to prevent water leaking in, just a standard battery door you find on your remote control. I'm sure had I kept it, water would have leaked in quickly and corroded the thing. Lastly, even though it has a strap to hang it, its meant for a counter top. Hanging it means the controls are out of sight and difficult to use. This thing should not be kept in the shower, keep it next to the sink."
1048840,AC7ITOGZK5UZE,0,1,10,B00000DM9W,12/10/2007,3,3,5,Important fact regarding TV reception feature,"I just received this product in the mail. As I was taking it out of the box, I noticed a small white sticker on the side that reads, ""IMPORTANT FACT: U.S. law requires all over-the-air broadcasting of television video and audio to switch from analog to digital signals on February 17, 2009. After that date, this product will no longer receive audio broadcasts of television programs."" Since I bought this for my boss who likes to listen to TV programs in the morning while in the shower, I'll likely return it since it will only work for him for 14 months. I sure wish I would have known this before I purchased it."
1048842,A3TGD1UTG4V072,0,0,12,B00000DM9W,6/8/2004,5,0,0,Well worth it,Picked this one up based on the reviews of this site.  Absolutely worth it.  Great sound and ease of use.
1048843,ABVYGB2TKBO8F,0,1,13,B00000DM9W,1/11/2005,5,0,0,Great radio - fills the promise,"I purchased this radio from Amazon in May of 2003. It's now January 2005 and the radio is still on the first set of batteries. I use it at least a 1/2 hour a day and on weekends as much as 3-4 hours per day. Fantastic. It shows no sign of wear even though it has spent hundreds of hours in the shower, and has even been in light rain beside our spa. It gets great reception (no TV signals in our town), is easy to use, and sounds great. I highly recommend this radio."
1048844,A2FCBGRNCIUERW,0,1,14,B00000DM9W,2/3/2005,5,0,0,Excellent value,"I purchased this Sony shower radio last year for my husband.  After one year of everyday use while getting ready for work in the morning, we still have not changed the batteries!!! The radio is kept on the bathrooom vanity, not in the shower.  The reception is excellent!   I purchased this radio based on the reviews from this web site.  I am so glad I did.  It is great item. As of Sept.  2007 this radio is still working great! July 2008- still working great.  has been in our bathroom since day one!"
1048845,A2EGM995VPX4M6,0,1,15,B00000DM9W,10/4/2005,5,0,0,Don't want a CD player in the shower,"This is a convenient, good quality, inexpensive shower radio, perfect for someone who doesn't want to listen to CD's in the shower.  No sense paying for a CD player that you never intend to use.  The sound is good and the preset buttons and timer make this easy to use."
1048846,A2RKG8ELCHJJS8,0,1,16,B00000DM9W,7/7/2006,5,0,0,Great little radio,"I recently purchased the Sony Shower Radio.  After looking at various models online or in stores, I am pleased with my purchase of this model.  It is a pedestal model that I can place easily  it on the shelf in my shower.  It also comes with a nice detachable lanyard if you need to hang it up in the shower.  The presets are easy to setup and use. I appreciate having the weather band easily available."
1048847,AOVMTR7PA8XB9,0,0,17,B00000DM9W,7/30/2006,5,0,0,Best shower radio ever,"I owned a Sharper Image shower radio (the kind with suction cups that sticks to the shower wall) for years until it died on me, and thought the poor sound quality is the price you pay for a waterproof radio.  I'm so sorry I didn't buy the Sony sooner!  The sound quality is tremendous.  It isn't waterproof but I keep it on a shelf in the shower and it withstands regular spraying with water with no problem.  I love the big preset selection (including local TV channels), the easy to use buttons and the timer that turns it off on its own.  Great machine."
1048848,A13B4KEXELOHGE,0,1,18,B00000DM9W,10/19/2006,5,0,0,So good we use it outside the shower,"This was one of the few gifts that I gave to my husband that he really liked.  It's been more than two years and he still uses it everyday and so do I.  Sometimes we have to search the apartment for it because one of us will carry it from shower to bedroom to living room to kitchen. One criticism - the waterproof skin over the controls is not as resilient as it should be.  After 2 years of use, a little spot flaked off the protective skin over the ""on"" button.  We suspect this will be the beginning of its deterioration as the controls get wet."
1048849,A2NVZCQ81MFU2V,0,1,19,B00000DM9W,10/29/2006,5,0,0,Great reception but there's a problem with the buttons,"I've had this radio for about 6 years, my parents and boyfriend also have the same radio.  We all keep it right in our showers.  Like many of the other people who have written reviews, my parents' and boyfriend's buttons have cracked and peeled away, but I have not had this problem.  My shower is a bathtub/shower combo so it's pretty long and I keep it toward the back of the shower away from the spray, while they both have shower stalls so the radio is much closer to the spray; I think this is why they've had the problems and I haven't.  Other than the button problem, this radio is great.  Always gets great reception, easy to tune and the timer is wonderful.  Highly recommended."
1048850,A2F1I2W0VXUH9G,0,1,20,B00000DM9W,11/4/2006,5,0,0,Great Shower Radio,Reception and sound are both quite good considering the size of the radio.  I enjoy all of the different bands as well.
1048851,A3H11WTZOAZYPU,0,1,21,B00000DM9W,11/4/2006,5,0,0,A GREAT shower radio,"I really like my Sony ICF-S79V shower radio because it has marvelous reception!  The sound is clear and there's no static.  I like that the on/off and tuning buttons are on the top of the radio because it's easy to reach up a push them rather than fiddle with buttons on the front of the radio.  One push and I'm on my favorite music station, and then with another push I can get the latest traffic from the ""all news"" station.  I don't use the television sound band but I tried it and the reception is just as clear as the other bands.  The weather radio is a nice touch and I have found it handy when there is stormy weather coming.  Also, the large volume knob makes it easy to adjust the volume with soapy hands especially when you need to know if the phone is ringing or if there's someone at the front door. The only thing wrong with this radio is that it is not water proof, just water resistant.  That sounds kind of weird for a ""SHOWER RADIO"" but that's what the instructions say.  The radio should not be exposed to direct water spray.  Luckily for me I have a shelf in my shower that doesn't get sprayed with water and that's where I have the radio.  I would definitely buy this radio again."
1048852,A3N1D8SX2OK4UI,0,1,22,B00000DM9W,11/5/2006,5,0,0,Never had a reception problem--batteries last forever,"With previous shower radios I've had problems getting reception for NPR and other stations lower on the dial, but I've never even experienced static or anything with this radio.  I'm VERY happy with it and would recommend it to anyone."
1048853,A5WAZ7PEUDTBX,0,1,23,B00000DM9W,11/5/2006,4,0,0,Great Quality for the price,"Though a little pricier than most other shower radios, this one is worth it.  Excellent design features that one would expect from Sony:  all buttons are the membrane type, so no worry about water seeping into the unit;  all digital tuning, it locks in the stations beautifully, even the TV and weather band.  Will go for months without need of fresh batteries.  (I play mine about 1/2 hour daily). The only minor disappointment is tone quality.  Frequency response could be little wider on both the low and high ends. But hey, how high of performance can you expect for any waterproof speaker?"
1048854,A1N3IS6ZQE7Y8L,0,1,24,B00000DM9W,11/9/2006,5,0,0,It is worth the extra money,"Great reception, easy to use and good sound for a one speaker radio."
1048855,A2S745B3PZGJNK,0,1,25,B00000DM9W,11/9/2006,5,0,0,Excellent,My husband has gone through a lot of shower radios and this has been the best.
1048856,A2RLBH0Z4MY8AP,0,1,26,B00000DM9W,12/13/2006,5,0,0,Great Sound in a Small Shower Radio,"I've been looking for a small, water resistant radio with good, clear sound (and digital tuning) to replace a big clunky radio that I've had taking up half my bathroom counter. I read many good reviews on this radio, so I ordered it. It has great sound and is quite compact. I'm really pleased with it. Now I'll just have to see how long batteries last in it. Other than the unknown battery life, I HIGHLY recommend this radio!!"
1048857,A11ED8O95W2103,0,0,27,B00000DM9W,1/2/2007,5,0,0,Talk radio addicts delight!,"Now I don't have to miss ten or fifteen minutes of my favorite morning talk shows while I get ready for work.  I've got this little jewel sitting on the toilet tank where it can project sound into the entire bathroom! I love having the waterproof controls on the top and the station presets.  This radio also has very good reception, bringing in one of the weaker stations I like loud and clear. My one complaint is that it has two very little rubber pads on the bottom.  That means the designers thought of slide resistance (like when the radio sits on something made of porcelan) but they didn't do enough to prevent it.   This radio needs big high-traction rubber pads on the bottom, and then it would be perfect."
1048858,A2YKYJU2PD0IOX,0,1,28,B00000DM9W,1/3/2007,5,0,0,WORTH EVERY PENNY,"I bought this as a replacement for an earlier model that died, oh - 7-8 years ago.  This works just as well - I am happy with the redesigned buttons, they seem more resilient then the old version.  Reception is great, and the clock feature is useful."
1048859,A3S6VHUA1UCG1N,0,1,29,B00000DM9W,1/3/2007,5,0,0,Excellent bathroom radio.,This radio provides excellent reception for listening to morning TV news while showering and shaving.  Highly recommended.
1048860,A3J6C8KO9SUQ8V,0,1,30,B00000DM9W,1/4/2007,5,0,0,The Best of Shower Radios!,"Sony's Shower Radio is the best radio out there - great reception, great features and great styling! It's impossible to beat this all-purpose radio!"
1048861,A1WFDJHDWDVGW8,0,1,31,B00000DM9W,1/5/2007,4,0,0,Sound quality is pretty good and radio reception is very good,The sound quality is pretty good and the radio reception is very good.  Previous shower radios we had were far worse in both areas.  I especially like the programable buttons since we each like different stations.  Even though the screen fogs the LCD is still readbale.  The only reason I gave it 4 stars is because I think the price is a bit high for a shower radio.
1048862,A20CJJU5IKA6T2,0,1,32,B00000DM9W,1/5/2007,5,0,0,best shower radio I've had,"All the other reviews of this product are absolutely right.  The batteries last forever, I love that it has TV, it's just perfect."
1048863,A27WOJ6K428QIP,0,1,33,B00000DM9W,1/9/2007,4,0,0,Does the job,Easy to operate while showering.  Keep out of direct flow or plastic on top will peel and short out radio. I am using my second one. I have found nothing better
1048864,A1ZIIS7YI4AODB,0,1,34,B00000DM9W,1/9/2007,4,0,0,A nice little radio,"I wouldn't say that this is the best overall radio that I've ever owned, but it is certainly the best SHOWER radio I've ever had.  It sounds very nice, has plenty of volume, and doesn't seem to mind a little moisture and steam.  I like the features, such as the push buttons (rather than switches or slides).  I've only given it 4 out of 5 stars because every once in a while it sort of cuts out for about 2 seconds, which can be annoying when I'm listening to something important (news, weather), or it crackles and I have to turn it a bit to get good reception once again.  But it is much much better than any other radio in it's class, and I do recommend it highly."
1048865,AS24KM4533HGN,0,0,35,B00000DM9W,1/9/2007,4,0,0,Very nice radio,"Looks great in my bathroom - unobtrusive.  Sounds good.  The only negative I have is the antenna.  It doesn't provide very good reception.  I can't get one of my local tv stations to come in, nor can I get my favorite radio station that's broadcast from 30 or so miles away (I can get it from any other radio).  But most everything else comes in clearly.  They could put a more powerful antenna on this radio and it would be perfect."
1048866,A3JGRFF4U1WCIA,0,0,36,B00000DM9W,1/9/2007,5,0,0,Great shower Radio,"This is the best, has a timer,  so when my children forget to turn it off it will shut itself off.  You can even listen to a tv station while your in the shower,  now that's pretty cool.  I am very very happy with this radio."
1048867,AUYXVI79B0L6Q,0,0,37,B00000DM9W,1/10/2007,4,0,0,Good choice,This is one of the top rated shower radios I found with my research.  My husband likes to listen to talk radio in the morning while showering and shaving.  This model is far better than his old one.
1048868,APFUPC3VKD9D8,1,0,38,B00000DM9W,1/10/2007,5,0,0,Still the best,"Replaced my last Sony ICF which lasted 5+years in the shower. Great reception, good speaker, enjoy the multiple channels of AM/FM/TV. Surprised Sony has not tried to improve or 'update'. Good buy, no other item or brand comes close for the quality and price."
