ReviewID,MemberID,Verified,RealName,ReviewOrder,ProductID,Date,Rating,HelpfulFeedbacks,Feedbacks,Title,Body
650189,A21UF8G1DZZRSS,0,0,43,B0000B005N,6/19/2004,5,7,7,When it's not just about the look.,"Zen Nx or iPod...which one should I go for? After months of conferring with friends and reading reviews on the net, I finally went for the former. Not once have I ever regretted this decision, and these are the reasons:"
708680,AXAGXD6J09FZA,0,1,1,B0007TOR08,2/25/2007,5,0,4,trabaja bien,es un buen limpiador de pasta no tine olor fuerte. facil de usar
711702,A1JWSDDIH5Z7DV,0,1,5,B0007OW57K,5/31/2005,5,8,12,Apple scores again,"Apple is, quite simply, the best and most innovative computer manufacturer. Consumer Reports recently identified Apple computers as the most reliable computers currently available and a PC magazine user survey reached the same conclusion. Also PC magazine has picked a Macintosh G5 as the best multi-purpose desktop computer. Now Apple has this new Power Mac G5 computer with dual 2.0 GHz processors. Yes, most people use Windows-based PCs, but do you want to be just another member of the PC herd -- with all of the problems and frustrations (including frequent crashes and virus attacks) presented by Windows-based PCs -- or are you looking for a computer which is user friendly, seldom crashes, and is virtually impervious to virus attacks? If these virtues are more important to you than being one of the crowd, please seriously consider buying an Apple computer. The Power Mac G5 is Apple's top-of-the-line computer series -- essentially desktop supercomputers. Like all Power Mac G5s this computer is more than twice as fast as a Pentium 4 with the same clock speed and has dual 64-bit processors. All computers will have 64-bit processors some day but very few PCs, except for Mac G5s, have them at this time. If you're looking for a super fast, versatile, easy to use computer (and want to stop worrying abut virus attacks) and are willing to try something off the beaten path, you'll love this new dual 2.0 GHz processor Power Mac G5. If you want still more power consider the still faster Power Mac G5s with dual 2.3 GHz or dual 2.7 GHz processors. On the other hand, if you want the virtues of Apple computers and G5 power at a lower price consider the Power Mac G5 with a single 1.8 GHz processor or the new G5 iMacs."
711723,A1JWSDDIH5Z7DV,0,1,9,B0007OW502,5/31/2005,5,12,18,Desktop supercomputer now even faster,"Apple is, quite simply, the best and most innovative computer manufacturer. Consumer Reports recently identified Apple computers as the most reliable computers currently available and a PC magazine user survey reached the same conclusion. Also PC magazine has picked a Macintosh G5 as the best multi-purpose desktop computer. Now Apple has this even more powerful Macintosh G5 computer with dual 2.7 GHz processors. Yes, most people use Windows-based PCs, but do you want to be just another member of the PC herd -- with all of the problems and frustrations (including frequent crashes and virus attacks) presented by Windows-based PCs -- or are you looking for a computer which is user friendly, seldom crashes, and is virtually impervious to virus attacks? If these virtues are more important to you than being one of the crowd, please seriously consider buying an Apple computer. The Power Mac G5 is Apple's top-of-the-line computer series and this is the most powerful G5 ever -- essentially a desktop supercomputer. Like all Power Mac G5s this computer is more than twice as fast as a Pentium 4 with the same clock speed and has dual 64-bit processors. All computers will have 64-bit processors some day but very few PCs, except for Mac G5s, have them at this time. If you're looking for a super fast, versatile, easy to use computer (and want to stop worrying abut virus attacks) and are willing to try something off the beaten path, you'll love this new more powerful Power Mac G5. If you want the virtues of Apple computers and G5 power at a lower price consider the Power Mac G5s with dual 2.3 GHz or dual 2.0 GHz processors or the new G5 iMacs."
719213,A1JWSDDIH5Z7DV,0,1,3,B0006PK8R4,5/27/2005,5,20,31,Faster processor in the user-reliable bargain-priced iMac G5,"Apple is, quite simply, the best and most innovative computer manufacturer. A recent article in Consumer Reports identified Apple computers as the most reliable computers and PC Magazine user surveys have reached the same conclusion. Furthermore, PC Magazine regularly designates the iMac G5 as the best all around desktop computer. Now the ultra-reliable, user friendly iMac G5 computers all have faster G5 processors than last year's models. Yes, most people use Windows-based PCs, but do you really want to be just another member of the PC herd -- with all of the problems and frustrations presented by Windows-based PCs (including regular virus attacks) -- or are you looking for a computer which is user friendly, seldom crashes, and is virtually impervious to viruses? If these virtues are more important to you than being one of the crowd, please seriously consider buying an Apple computer. This new iMac G5 is Apple's latest and fastest iteration of the innovative iMac series of compact, user friendly computers at reasonable prices. Like all G5-powered Apple computers this new iMac is a very fast computer -- more than twice as fast as a Pentium 4 with the same clock speed -- and has a state-of-the-art 64-bit processor. All computers will have 64-bit processors some day but very few PCs, except for Apple G5s, have them at this time. If you're looking for a fast, versatile, easy to use computer, want to stop worrying abut virus attacks, and are willing to try something off the beaten path, you'll love this elegant and now faster new iMac G5. If you want a larger monitor and even faster processor check out the 20"" iMac G5."
720579,A1JWSDDIH5Z7DV,0,1,14,B0006HU49E,5/19/2005,5,14,23,Biggest fastest iMac G5 now even faster,"Apple is, quite simply, the best and most innovative computer manufacturer. A recent article in Consumer Reports identified Apple computers as the most reliable computers and PC Magazine user surveys have reached the same conclusion. Furthermore, PC Magazine regularly designates the iMac G5 as the best all around desktop computer. Now the ultra-reliable, user friendly iMac G5 has an even faster G5 processor. Yes, most people use Windows-based PCs, but do you really want to be just another member of the PC herd -- with all of the problems and frustrations presented by Windows-based PCs (including regular virus attacks) -- or are you looking for a computer which is user friendly, seldom crashes, and is virtually impervious to viruses? If these virtues are more important to you than being one of the crowd, please seriously consider buying an Apple computer. This new iMac G5 is Apple's latest and fastest iteration of the innovative iMac series of compact, user friendly computers at reasonable prices. Like all G5-powered Apple computers this new iMac is a very fast computer -- more than twice as fast as a Pentium 4 with the same clock speed -- and has a state-of-the-art 64-bit processor. All computers will have 64-bit processors some day but very few PCs, except for Apple G5s, have them at this time. If you're looking for a fast, versatile, easy to use computer, want to stop worrying abut virus attacks, and are willing to try something off the beaten path, you'll love this elegant and now faster new iMac G5. A less expensive model of the faster new iMac G5 is available with a 17"" screen."
653503,A1C7RDLFLWJA4W,0,0,35,B0000AE6G9,9/21/2008,4,2,2,Does the job purchased for.,"I bought this viewer to go through 5,000 slides left to me by a late relative.  It performed as expected, and I'll now use it to go through my own slides.  Suggest buying the power cord if you have a lot of slides."
653504,A2OY2QEJWM9ABK,0,1,36,B0000AE6G9,10/28/2008,5,2,2,old slides,"When my wife's father died he left hundreds of slides that documented the family history. I bought her a way to transfer a slide image to her pc but it would have taken forever to view them and decide which to keep this way. The purchase of this viewer was just the ticket. It allowed instant and quick change viewing so the slides could be sorted. The purchase turned a boring chore into a fun experience. The price was right, it worked as specified and I recommend this slide viewer to anyone wishing to sort a great number of slides."
653505,A24VJZX0J4PP9H,0,1,37,B0000AE6G9,1/2/2008,4,5,6,Do the job,"Nothing special, but it is nice to find that slide viewers are still available. Prompt shipping and good value."
653506,ASFXLKTAKXX1M,0,1,38,B0000AE6G9,2/17/2008,4,5,5,Pana-vuw single silde viewer,"Well, lets just say it does what it said, but it's cheaply made.  I see no image distortion.  It has about a 2x image blow up.  I would recomend buying a power cord for this as it does go through Batterys... They do sell as a package.  Would I buy this again....... I'll get back to you."
653507,A5G6E7GJQ6C8M,0,0,39,B0000AE6G9,3/21/2008,4,7,7,Slide Viewer,"Would be convenient if light could be turned on continuously while viewing large batches of slides.  Very good value for the price, and plenty adequate for my inventory"
653508,A19ZZBLDCRPHJS,0,0,40,B0000AE6G9,2/28/2008,5,9,9,Great Buy,"I purchased this slide viewer to go through about 500 slides that had been stored for years.  It was easy to use,  I was able to review the slides quickly, and choose the ones I wanted to print.  It was an inexpensive way to spend a couple hours taking a trip down ""Memory Lane.""  I would recommend this product."
653509,A3JC17EM8TI16N,0,1,41,B0000AE6G9,11/14/2007,5,11,11,pana view #2,I have a bunch of slides that i needed to sort. This viewer is perfect. portable and just what it was intended for.
653510,A2EE4JL55H7XU4,0,0,42,B0000AE6G9,1/8/2008,5,14,14,Mission Perfect Slide Viewer,"This viewer, on 2x AA batteries, was mission perfect for categorizing about 1000 family slides for photolab slide-to-CD scanning.  Roundhouse guess, about 150 slides and hour.  Tough to beat."
653511,AQGVVNEXUZOID,0,1,43,B0000AE6G9,3/6/2008,5,16,16,This is not rocket science!,"I have a ""gazillion"" 35mm slides from about 40-years ago.  We haven't viewed them for many years because of an old projector/screen etc.  I wanted to sort through all of my slides, and keep those which are good memories or in a few cases, exceptional photos, transferring them into digital format.  You can spend hundreds of dollars on viewers - for the price, the 2x2 screen allows a decent look at the slide and it's condition.  No computer link or remote with this viewer, just a little manual tinkering to get the job done.  I won't be taking any more slides, so the viewer is expendable after my sorting, and this viewer works well for that.  If you work with slides a lot, I'd recommend a higher-end viewer."
653512,A1A7JPUKRMFN4U,0,1,44,B0000AE6G9,8/2/2007,5,21,21,Slide Viewer,"Small, light and compact, this hand held viewer is easy to use and a quick and simple way to see and sort slides."
653513,A55S4CYO6AKBI,0,1,45,B0000AE6G9,8/27/2007,5,30,30,Pana-Vue #2,"Perfect for what I wanted. It's hand-held, you can use it while traveling; it's easy to go through a pile of slides quickly! I'm very pleased. Great for the price."
653514,A26L1N2C35B8V7,0,1,46,B0000AE6G9,1/31/2006,5,69,71,Just what I needed!,I need to go through hundreds of family slides and put them in some sort of order.  This is exactly what I needed!
653515,A1XFP7Z67XKSYG,0,1,1,B0000AE6C6,2/7/2007,2,1,3,Little belt pack,"The outer lens packs are much too small.  My zoom lenses have too large of a diameter to use the lens cases.  If I put my short portrait lens in the cases then I have to fish them out, since they only open on the top. As a result to make my system work I have to mount the big zoom on the camera, the 3 smaller lenses in the small outer lens tubes, flash and hoods in the center with the camera.  If the pack had adjustible size lens tubes or even larger ones as options, I could make this work.  I need to be able to strap around my waist.  Terribly limited organization options.  I think I will go spend time at a brick and morter store with my gear and send this one back.  It just doesn't work for a small modern slr kit"
653516,A24QXMEH01GT9Z,0,1,2,B0000AE6C6,10/3/2007,5,0,0,Must have for hiking,Good quality product for carrying camera and lenses. It rides well on the hips and is very handy for quick access to your equipment while on the move on foot.
653517,A29XUM6HO4WUQ1,0,1,3,B0000AE6C6,3/16/2008,4,0,0,Nice Bag,"I had a hard time deciding on a camera bag.  I have a Nikon D40 and 70-300 VR lens.  I wanted something I could grow into and but not have too much room either.  I looked at some of the backpacks but bought this instead.  I am glad I did. The bag has enough room in the main compartment for my camera with the 18-55 lens attached and also the 70-300 VR lens.  The ability to carry it as a shoulder bag or around my waist is great!  I am leaving the two side lens cases detacted for now until I have more lens.  BTW, the 70-300 VR lens will fit in the side canisters, although it is snug. The only reason I did not give it 5 stars is that I would make storing the waist straps better."
653518,A3GZSQE1HEB39Z,0,0,4,B0000AE6C6,5/18/2008,4,0,0,"Good belt pouch, good capacity","The bag is exactly what I expected and exactly what I was looking for.  I wanted something that would let me get the camera in and out quickly for casual walking around use with the family. Bag has good capacity and solid construction.  I use it with a Canon 40D and a couple smallish lenses.  A 50mm and a 17-85mm zoom, couple of filters, extra cards, and batteries.  Plenty of capacity to throw in a wide angle if I get one sometime.  I took off the side cases and don't use them.  They're too small for my larger lenses, but even if they were bigger I think you start pushing the limits of using a belt pouch once you start throwing in 2 and 3 pound lenses along with a camera.  I may attach one for a water bottle at some point, and for those that don't mind carrying extra weight, there are larger attachable side cases available from Lowepro. There's a detachable shoulder strap I don't find it useful at all.  I can't make it fit well or comfortably. For carrying heavier lenses like a 400/5.6 or 150/2.8 macro I go with a backpack.  While you could really load the Off Road up with a lot of gear if you buy some larger side lense cases I think it starts to get pretty awkward with stuff that won't fit in the supplied bag and side cases."
653519,A1DCTO5QWJE6V8,1,1,5,B0000AE6C6,9/18/2009,5,0,0,Everything and more,The Off road has everything you want and more. The side pouches easily handle anything up to a 70-300 lense and the storage for accesories is massive. The belt pack assembly or the use of shoulder strap make carrying easy whether hiking or walking through town. You can't go wrong with this.
653520,A1CYOG35LJWIAD,0,1,6,B0000AE6C6,1/3/2007,4,1,1,the little big bag,"I like the bag for its simplicity of camera carrying equipment whether off shoulder of around the neck with a waist belt. Overall its a little big but you can carry a bunch of other stuff in it and its also plane compatible, so therefore you can carry a little more personal stuff on board as well, it fits my 2 lenses and the nikon d 80 well, so its a good bag for taking around on the holidays, did i mention thats its a little too big.... overall its a good investment worth checking out well thought out for the semi pro camera person or wannabe."
653521,A1PIGOKPWNPCYJ,0,1,7,B0000AE6C6,11/13/2006,5,2,2,Awesome Bag,"Very roomy, this bag was exactly what I was looking for.  Lots of space for batteries, filters and lenses.  Even enough room for my digital rebel with double battery pack on the camera.  Carries my 100-300 with ease as well as my other 3 lenses. Most importantly it is also very comfortable.  I have not used the tripod staps yet.  All in all I will not replace this one soon."
653522,A1ISPSNI1PUDSA,0,0,8,B0000AE6C6,8/23/2007,5,2,2,best we had,"I had couple other bags which all cost about the same and did not last vey long under my abuse. however this one has survied almost 5years. traveling all over the world. I did broke one filter in south america, but without this bag i may have broken the lenes. easy to take your camera in and out. ready to shoot in seconds anytime. can hike for days with it. Good for a good size body three professional zooms and a medium flash. Wish the lense pouch is slightly wider for my 24-70L lense, and bag itself is a inch deeper for the 70-200L on the body. Highly recommend."
653523,A2HJZS1N9QOSM,0,1,9,B0000AE6C6,2/28/2007,4,5,5,A good bag for hiking,"I do like the bag, but it has a couple of limitations. - I find that I can barely fit my Nikon d80, but it does carry a 70-300 zoom and a flash. - I think that using the bottom attachments for a tripod is barely useful (perhaps I just need a smaller tripod...) As far as the side bags being to small, lowepro does make different size pouchs that can be added in place of the two that come with it.  I have attached a water bottle pouch to one side of the bag.  But as I said, it does hold a 70-300mm in those pouches. This bag also does have two rings on it that you can attach a regular shoulder strap with. I have had this bag for about 10 years, I do a fair amount of hiking and snowshoeing, and it is the only bag that I have found that is really good for that."
653524,A1GDS6RWL2NYVH,0,1,10,B0000AE6C6,8/1/2007,5,6,6,Good for non-pro SLR and lenses,"This has been my main bag for a long time. I have a Canon 20D with the kit lens (18-55), 28-135mm, a 430 flash, and a bottle of water between the main compartment and the 2 side cans. This still leaves plenty of room in the front compartment for additional cards, batteries, filters, and stuff. However, when I added the battery grip, the camera was too wide to fit in the bag.  My 77mm ""L"" lenses are a tight squeeze into the cans even without the lens hoods. Fully loaded, the bag can get pretty heavy and pretty awkward to wear around my waist.  I have run with it, but I often feel like I might need a bigger butt to help support it.  I think that this is about as big a bag I can ever wear around my 33"" waist.  I usually just sling in over my shoulder with the nice padded shoulder harness. I give it a 5 because for what it is, the bag is very good.  I've dragged it to many places and the bag is still in very good condition.  Zippers are smooth and don't catch. The material is very strong and I am confident about the cushioning the bag provides. When wearing around my waist I cannot feel the contents of the bag when I'm walking or bending over because the cushioning is good. The waist strap is thick and comfortable but can be tucked inside a sleeve in the back when I'm just using the harness.  I also like that I can just click the bag closed when I don't want to have to zip up the camera compartment."
