ReviewID,MemberID,Verified,RealName,ReviewOrder,ProductID,Date,Rating,HelpfulFeedbacks,Feedbacks,Title,Body
558215,A2KMTKKOFFY9RQ,0,1,37,B0009U7Y0U,3/6/2006,4,7,7,Amazon Rocks,"A lot of the reason I am so pleased with the Mac Mini has to do with Amazon.com.  Great customer service, price, shipping.  Buying this from the Apple store would have cost me $150 more.  Now, about the computer- First off, I was shipped a unit with upgraded Processor (1.5ghz) and Video.  Also the Superdrive is dual layer, not single although I haven't been able to see if it works as a DL.  So I'm pretty pleased that I have an upgrade right off the bat. The slogan says BYODKM, so I'll tell you how I have it set up.  Apple bluetooth keyboard and mouse and the display is a 50' plasma TV.  This is a really cool setup for my kids, playing educational games. About 2 days after the unit was delivered, Apple released the new Intel version of the Mini.  Initially I was disappointed, but after looking at the new specs I realized I had bought the better PPC version.  The Intel version shares video with the 512 main memory and has no dedicated chipset seperate. The positives are: Small form factor, great performance, price.  You just can't beat OS X in terms of reliability.  I will not miss being a system administrator on my wife's dell, constantly scanning and removing malware.  Price-Got mine with a superdrive for $630 shipped. Negatives:  Memory.  Although units shipping now have a standard 512k, I really think I'll need to upgrade to at least 1mb.  Also, after having been a Powerbook user, there is a perceptable difference in the build quality.  Not bad mind you, but not quite up to par with the Powerbooks. Overall, a great machine if you already have your keyboard/mouse/display.  If not, the new imac is a much better value.  Why only 4 instead of 5 stars? Well, the superdrive seems to only want to burn at 2X, not the 8X as advertised.  Apple has nothing to remedy this issue yet, but will probably issue a firmware upgrade sometime. So my advice is to take the plunge and switch over to OS X, you'll be very happy you did."
564834,A19ZADXHKBXHVW,0,1,2,B0009A2LP8,1/7/2006,4,4,7,Almost a great product,"Although this unit has a front DV input, it only has basic interoperability with my Sony camcorder--the DV tape cannot be controlled from the Samsung remote as is possible with a computer/camcorder link, and to my knowledge this unit can't record widescreen footage properly (it's interpreted as fullscreen and appears squished). On the other hand, my dad, a non-technophile, was able to figure it out, and as he does not share my anguish over the widescreen issue, I'm forced to recommend it for basic uses. It does have sane defaults, like an auto-chaptering feature (which may need to be turned on) that inserts new chapters every 5 minutes and handles all the menu creation."
565389,ALJ69YTMIMYPM,0,1,12,B00095LILQ,8/29/2008,5,0,0,Does the job well!,I bought this for the Red Castle Whizz (not the BOB stroller) and it works wonderfully. It fits perfect on the handle and holds water bottles as well as regular sized drink cups. Seems to be very well made and should definitely last for the life of the stroller. It also folds with the stroller with no issues. I've heard it works well on most strollers with similar handles.
565934,A33EFBL5PLO7VT,0,0,32,B0008KL7B8,12/14/2006,3,2,2,You get what you pay for,"Although this system is sleek and stylish and is great for an office or small room, the sounds leave much to be desired.  It sounds more like a $19.99 boom box and the music sounds flat, even if you put it on one of the enhanced modes.  In the radio FM mode I can only pick up a few stations and even those do not come in clear.  I am using the antenna that came with the stereo.  If you are looking for an inexpensive, good looking, space saving, system that is capable of playing your MP3's this might fit the bill if sound is not your primary concern.  If you are looking for clear, crisp sounds, with deep base and x-base, you would be better off spending a little more and getting a higher quality player. Personally, if I had heard this mini-system before purchasing it, I wouldn't have bought it."
568935,A13XQPWNCS2CHP,0,1,18,B0007Z7XTO,3/17/2006,4,11,13,Performs as advertised...But,"Everything is OK except for one overlooked feature. When you turn it off, it turns off unamplified sound also. A bypass feature would be more convenient. That way if could be left in place when amplification is not needed."
574205,A17F6GS68BBUAW,0,1,5,B0007QKMSC,12/26/2005,5,0,31,Great Camera,Easy to use
575388,A1JWSDDIH5Z7DV,0,1,2,B0007OW5CK,5/30/2005,5,5,5,"User friendly and virus free, now with faster processor","Apple is, quite simply, the best and most innovative computer manufacturer. A recent article in Consumer Reports identified Apple computers as the most reliable computers and PC Magazine user surveys have reached the same conclusion. Furthermore,  Apple computers -- including this new, more powerful eMac -- are impervious to the viruses which regularly plague Windows-based PCs. Yes, most people use Windows-based PCs, but do you really want to be just another member of the PC herd -- with all of the problems and frustrations presented by Windows-based computers, including regular virus attacks -- or are you looking for a computer which is user friendly, seldom crashes, and is virtually impervious to viruses? If these virtues are more important to you than being one of the crowd, please seriously consider buying an Apple computer. This new eMac is Apple's latest and fastest iteration of its eMac series of compact, user friendly computers at reasonable prices. This new budget priced eMac is a surprisingly fast computer -- more than twice as fast as a Pentium 4 with the same clock speed. If you're looking for a fast, versatile, easy to use computer, want to stop worrying about frequent crashes and virus attacks, and are willing to try something off the beaten path, you'll love this elegant and now faster new eMac. If you want an even bigger bargain get the eMac with a combo disc instead of the SuperDrive and an 80 GB rather than 160 GB hard drive in this version."
575391,A1JWSDDIH5Z7DV,0,1,2,B0007OW51Q,5/31/2005,5,11,14,Desktop supercomputer,"Apple is, quite simply, the best and most innovative computer manufacturer. Consumer Reports recently identified Apple computers as the most reliable computers currently available and a PC magazine user survey reached the same conclusion. Also PC magazine has picked a Macintosh G5 as the best multi-purpose desktop computer. Now Apple has this even more powerful Macintosh G5 computer with dual 2.3 GHz processors. Yes, most people use Windows-based PCs, but do you want to be just another member of the PC herd -- with all of the problems and frustrations (including frequent crashes and virus attacks) presented by Windows-based PCs -- or are you looking for a computer which is user friendly, seldom crashes, and is virtually impervious to virus attacks? If these virtues are more important to you than being one of the crowd, please seriously consider buying an Apple computer. The Power Mac G5 is Apple's top-of-the-line computer series -- essentially desktop supercomputers. Like all Power Mac G5s this computer is more than twice as fast as a Pentium 4 with the same clock speed and has dual 64-bit processors. All computers will have 64-bit processors some day but very few PCs, except for Mac G5s, have them at this time. If you're looking for a super fast, versatile, easy to use computer (and want to stop worrying abut virus attacks) and are willing to try something off the beaten path, you'll love this new dual 2.3 GHz processor Power Mac G5. If you want still more power consider the fastest Power Mac G5 with dual 2.7 GHz processors. On the other hand, if you want the virtues of Apple computers and G5 power at a lower price consider the Power Mac G5 with dual 2.0 GHz processors or the new G5 iMacs."
580074,A30AXUOZHZ1T61,0,1,64,B0007KX4SS,6/28/2005,5,4,6,The latest news about iPod line-up,"**** LATEST update to iPod family **** - iPod & iPod photo lines merged; no more iPod photo 30 GB - iPod comes in two capacities - 20 GB ($299), 60 GB ($399) with color screen & photo support - U2 iPod (20 GB) down to $329 from $349 - with color screen & photo support - iPod shuffle 1 GB down to $129 from $149 - iPod 60 GB down to $399 from $449 - new version of iTunes (4.9) that support podcasts ***************************************"
585600,A1JWSDDIH5Z7DV,0,1,9,B0006PK8IS,5/18/2005,5,25,36,New faster iMac G5 from Apple,"Apple is, quite simply, the best and most innovative computer manufacturer. A recent article in Consumer Reports identified Apple computers as the most reliable computers and PC Magazine user surveys have reached the same conclusion. Furthermore, PC Magazine regularly designates the iMac G5 as the best all around desktop computer. Now the ultra-reliable, user friendly iMac G5 has an even faster G5 processor. Yes, most people use Windows-based PCs, but do you really want to be just another member of the PC herd -- with all of the problems and frustrations presented by Windows-based PCs (including regular virus attacks) -- or are you looking for a computer which is user friendly, seldom crashes, and is virtually impervious to viruses? If these virtues are more important to you than being one of the crowd, please seriously consider buying an Apple computer. This new iMac G5 is Apple's latest and fastest iteration of the innovative iMac series of compact, user friendly computers at reasonable prices. Like all G5-powered Apple computers this new iMac is a very fast computer -- more than twice as fast as a Pentium 4 with the same clock speed -- and has a state-of-the-art 64-bit processor. All computers will have 64-bit processors some day but very few PCs, except for Apple G5s, have them at this time. If you're looking for a fast, versatile, easy to use computer, want to stop worrying abut virus attacks, and are willing to try something off the beaten path, you'll love this elegant and now faster new iMac G5."
587028,AI8TK2C8KHG7W,0,1,311,B0006HTZ76,9/18/2005,5,1,1,another great product from Apple!!,"Apple continues to amaze. Small, lightweight, easy to use, excellent all the way around. It's a shame they are discontinuing this product. It's worth every penny."
595844,A2A10ZSC2RH4RG,0,1,1,B00064ZA32,10/26/2004,5,0,0,Microsoft Outlook 98 Curriculum CBT Training CDs,"*Course Overview The Microsoft Outlook 98 curriculum is designed to teach end users the features and capabilities of Microsoft Outlook 98. Skills taught in this series include navigate and use the basic components of Outlook 98; share information with other Outlook 98 users; use Outlook 98 mail service; use Outlook 98 to schedule work; manage information in Outlook 98 by using Contact Manager, Task Manager, Journal and Notes; set up and configure the Outlook Express newsreader, post and reply to newsgroup messages and create faxes by using the Outlook 98 Fax Service; and integrate Outlook 98 components within Outlook 98 and with Office 97 applications. This curriculum consists of two courses: Microsoft Outlook 98 Proficient User Microsoft Outlook 98 Expert User Certification Requirements: This curriculum contains content will help prepare students for the MOUS and Outlook Expert Specialist certifications. Learn To See individual course descriptions for specific course objectives and scope. Audience These courses are intended for end users who are looking to use the fundamental and advanced features of Microsoft Outlook 98. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits Per Course ITCAP credits: 1.0 Credit Hour CEU credits: 1.40 CEUs Language Options US English Total Learning Time 12 to 16 hours"
596243,A2A10ZSC2RH4RG,0,1,1,B00064CI8C,10/26/2004,5,0,0,Administering Microsoft Windows NT 4.0 Curriculum CBT Traini,"*course Overview This course series presents the prerequisite knowledge for individuals seeking MCSE certification. To become a Microsoft Certified Systems Engineer you are required to pass four operating systems exams and two elective exams that provide a valid and reliable measure of technical proficiency and expertise. Learn To Microsoft Class - 803 Administering Microsoft Windows NT 4.0 Audience This series is intended for professionals seeking MCSE certification. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits Per Course ITCAP credits: 1.5 Credit Hours CEU credits: 1.40 CEUs Language Options US English Total Learning Time 12 to 16 hours Objectives Unit Course Series: Administering Microsoft Windows NT 4.0 12 - 16 hours Course Series 71401 - 71402 This two part series provides the knowledge and skills necessary to perform post-installation and day-to-day administration tasks in a single-domain and multiple-domain Windows NT 4.0 based network. At the completion of this series, you will be able to: identify the features of Windows NT 4.0 interface, create and customize user and group accounts; administer rights and policies for user and group accounts and configure the user environment; manage and secure resources with shared folders and NTFS permissions; create and administer network printers; audit and monitor the server resources; make backups and restore data from a tape."
596363,A2A10ZSC2RH4RG,0,1,1,B000644ZOC,10/26/2004,5,0,1,Oracle Develop PL/ SQL Program Units Curriculum (V2) CBT Tra,"*Course Overview The Oracle Develop PL/SQL Program Units Curriculum (V2) introduces the learner to the basics of PL/SQL subprograms. This curriculum covers the building and invoking of procedures and functions, and introduces the basics of creating and using packages. It explains how to create and execute stored procedures and functions, how to create stored packages, and discusses built-in server-side packages and their use in debugging stored subprograms. It also teaches how to manage stored subprograms and packages, and introduces learners to database triggers: how to create them and their application to complement the capabilities of the Oracle base product. This curriculum consists of two courses: Course 61114 Oracle PL/SQL: Procedures, Functions and Packages Course 61115 Oracle PL/SQL: Database Programming Certification: This curriculum prepares candidates for exam 1Z0-101. Learn To See individual course descriptions for specific objectives and scope. Audience The target audience for this curriculum are Application Developers, Database Administrators, and Technical Support Professionals. Prior to taking this curriculum, students should have knowledge equivalent to the computer based training (CBT) courses entitled: Oracle SQL and SQL*Plus: Basic SELECT Statements (course 61110), Oracle SQL and SQL*Plus: DML and DDL (61112). Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits Per Course Language Options US English Total Learning Time 12 to 16 hours"
596502,A2A10ZSC2RH4RG,0,1,1,B00063GPFA,10/26/2004,5,0,0,Crystal Reports 8.5: Introductory Report Design Curriculum C,"*Course Overview The Crystal Reports 8.5: Introductory Report Design Curriculum introduces the student to the purpose and features of Crystal Reports. It teaches the basics of designing reports, record selection, record grouping and sorting, formatting reports, and distributing reports. Students will learn to create and distribute a simple report, and will be working with formulas, linking reports, working with Cross-tabs, formatting sections, creating charts, and creating geographical maps. After completing this curriculum, learners will be able to use some of the advanced Crystal Reports tools to create more interactive and visually appealing reports. This curriculum consists of two courses: Course 13889 Crystal Reports 8.5: Introductory Report Design Part 1 Course 13890 Crystal Reports 8.5: Introductory Report Design Part 2 Learn To See individual course descriptions for specific course objectives and scope. Audience The audience for this curriculum includes End Users, and Database Administrators. Students should have prerequisite knowledge of database concepts, including tables, fields, and records. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits Per Course Language Options US English Total Learning Time 12 to 16 hours"
596503,A2A10ZSC2RH4RG,0,1,1,B00063GPEQ,10/26/2004,5,0,0,Complete e-Business Curriculum CBT Training CDs,"*Course Overview This Curriculum Bundle contains: - 13782 e-Business Part 1: Facing the e-Business Challenge - 13783 e-Business Part 2: Building the Infrastructure - 13784 e-Business Part 3: Choosing Tools and Technologies - 13785 e-Business Part 4: Securing Your Infrastructure - 13786 e-Business Part 5: Understanding the Applications - 13787 e-Business Part 6: Working with Employees - 13788 e-Business Part 7: Satisfying the Customer - 13789 e-Business Part 8: Supply Chain Management and e-Procurement Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits Per Course Language Options US English Total Learning Time Learning time not available Ground Shipping is always FREE. e-Business Part 1: Facing the e-Business Challenge Course Overview The first course in the e-Business curriculum focuses on the history, trends, and opportunities around the movement towards e-Business. It compares and contrasts e-Commerce and e-Business. Learn To Identify types of e-Business. Identify e-Business technologies. Identify the phases of e-Business. Identify major trends in e-Business. Identify the benefits of speed of service. Identify ways in which e-Business empowers the customer. Identify issues to consider when creating innovative e-Business designs. Identify issues to consider before creating an e-Business design. Identify strategies that can be employed to promote service excellence. Identify methods that can be used when planning for e-Business. Identify essential team members for an effective e-Business design team. Identify the guidelines for formulating an e-Business strategy. Audience The target audience is those individuals tasked with planning/implementing e-Business strategies within an organization (primarily technical and business managers, as opposed to programmers, network engineers, etc.). Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits CEU credits: 0.70 CEUs Language Options US English Total Learning Time 6 to 8 hours Objectives Unit 1: e-Business Fundamentals 1 - 2 hours Identify types of e-Business. Identify e-business technologies. Identify the phases of e-Business. Identify traditional models of e-Business. Identify the features of new models of e-Business. Identify ways in which e-Business impacts on business. Identify the advantages of e-Business. Identify the limitations of e-Business. Identify the dimensions of e-Business. Identify the benefits to a company of Electronic Software Distribution (ESD). Identify the benefits of Internet training. Unit 2: e-Business Trends 1 - 2 hours Identify major trends in e-Business. Identify the benefits of speed of service. Identify ways in which e-Business empowers the customer. Identify ways in which integrated solutions benefit the customer. Identify the features of customization and integration. Identify ways of improving customer service. Identify ways of improving e-Business fulfillment. Identify the advantages of business process outsourcing (BPO). Identify the benefits of process visibility. Identify incentives used to retain employees. Identify the issues involved in integrating enterprise applications. Identify the benefits of multimedia integration. Identify the benefits of multichannel integration. Identify the functions of middleware in enabling integration in e-Business. Unit 3: Evaluating an e-Business Strategy 2 hours Identify issues to consider when creating innovative e-Business designs. Identify issues to consider before creating an e-Business design. Identify strategies that can be employed to promote service excellence. Identify the benefits to AB Corp. Bank of implementing customer relationship management (CRM). Identify strategies that can be employed to promote operational excellence. Identify ways in which its customer-based extranet has benefited IBG Inc. Identify strategies that can be employed to promote innovation excellence. Identify ways in which innovation has benefited One Stop IT Shop. Identify the guidelines for designing an effective e-Business. Unit 4: e-Business Design 2 hours Identify methods that can be used when planning for e-Business. Identify essential team members for an effective e-Business design team. Identify the guidelines for formulating an e-Business strategy. Identify the guidelines for knowledge building. Identify the benefits of understanding your customer. Identify techniques for retaining customers. Identify the main reasons for tracking e-Business trends. Identify the benefits of improving supply chain management. Select ways of identifying your competitors. Identify the features of the areas that should be assessed when evaluating e-Business capabilities. Identify the factors that effect the selection of an e-Business design. Identify dimensions of differentiation. Identify issues that PennyInvestments has to consider when implementing an e-Business design strategy. Ground Shipping is always FREE."
596504,A2A10ZSC2RH4RG,0,1,1,B00063GPE6,10/26/2004,5,0,0,IBM AIX Administration Curriculum CBT Training CDs,"*Course Overview In the IBM/AIX: Administration Curriculum students will learn about installing and setting up an IBM/AIX system. They will learn about system administration, and methods for optimizing the system. This also covers all the UNIX implementation tracks aimed at a system administrator and the following job roles, Application Developer, Technical Manager, System Analyst, System Administrator, Software Engineer, Database Administrator, Help Desk/Support, End User. The curriculum consists of two courses: Course 13636 IBM/AIX Part 1: Basic Administration course 13637 IBM/AIX Part 2: Network Administration Learn To See individual course descriptions for specific course objectives and scope. Audience The audience for this curriculum would typically be using Unix as an operating system for multiple tasks. Examples of such tasks would be managing files, printing, running applications, programming, database administration etc. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits Per Course CEU credits: 1.40 CEUs Language Options US English Total Learning Time 12 to 16 hours Ground Shipping is always FREE."
598771,A2A10ZSC2RH4RG,0,1,1,B00030AUHK,10/26/2004,5,0,0,CIW e-Commerce Designer Part 2: Product Marketing CBT Traini,"*Course Overview This course presents students with both theoretical and practical instruction on E-Commerce marketing. The instruction can be divided into two main parts: Web Marketing Goals and Online Product Marketing. In the Web Marketing Goals section, the student will be given an overview of marketing goals and strategies. This will include an examination of the various types of marketing strategies, product pricing, distribution and availability, and the various types of audience data. In the Online Product Marketing section, the student will be introduced to methods of attracting consumer attention on the Internet. This will include an introduction to online promotions, site categories, and banner ads. The course will also cover user tracking, banner exchanges and referral programs. Learn To Identify the benefits of Web marketing. Identify business goals that Web marketing can achieve. Identify ways to provide online customer service. Match the types of online promotion with their features. Identify categories of Web sites that are defined by marketing activities. Identify the features of banner ads. Audience Candidates for this exam design and implement commerce-driven Web sites, identify customer needs, monitor customer usage patterns, determine order processes and service after sales, and consider how e-business solutions can increase sales. Candidates include system administrators, application developers, and other network designers. The prerequisite for this course is that students must have CIW Foundations certification or equivalent experience. Students must also have CIW Site Designer series certification (exam 1D0-420 or 1D0-320) or equivalent experience. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits CEU credits: 0.70 CEUs Language Options US English Total Learning Time 6 to 8 hours Objectives Unit 1: Web Marketing 3 - 4 hours Identify the benefits of Web marketing. Identify business goals that Web marketing can achieve. Identify ways to provide online customer service. Identify the factors that a Web business must consider when moving into new markets. Identify ways to introduce new products. Identify the benefits of automating business processes. Identify the key marketing features of a sample business-to-consumer (B2C) Web site. Identify the key marketing activities of a sample business-to-business (B2B) Web site. Identify strategies used to market Web businesses online. Identify the factors that promote or restrict the growth of E-Commerce. Identify the characteristics of hard and soft goods. Identify the pricing considerations to take into account when deciding to sell on the Web. Identify the ways that product appeal affects Web marketing. Identify the features of product distribution and availability that affect Web trading. Identify the common demographic characteristics used to make marketing decisions. Identify personal characteristics that can be used to target markets. Identify the types of information you can gather about your target audience. Unit 2: Online Product Promotion 3 - 4 hours Match the types of online promotion with their features. Identify categories of Web sites that are defined by marketing activities. Identify the features of banner ads. Identify the design features of banner ads that make them effective. Identify the guidelines for selecting suitable Web sites for banner ads. Identify the factors affecting banner ad positioning. Identify the features of a banner exchange arrangement. Identify the features of banner ad tracking. Identify features of search engines. Identify the attributes that are used to optimize hits from a search engine. Identify how referrer programs work. Identify the ways that e-mail is used to promote Web-based business."
598780,A2A10ZSC2RH4RG,0,1,1,B00030ATPS,10/26/2004,5,0,0,Microsoft? Access 2000 Designing and Implementing Database A,"*Course Overview This is the fourth course in a five-part series that will provide IT professionals with the knowledge and skills necessary to design and implement database solutions using Microsoft Access 2000. At the completion of this course, students will learn to manage data in tables by using ActiveX Data Objects (ADO) recordsets and SQL; identify code to create and manage stored procedures and triggers; and identify errors and code to create error handlers. Learn To Manage data in tables by using ActiveX Data Objects (ADO) recordsets and SQL. Identify code to create and manage stored procedures and triggers. Identify errors and code to create error handlers. Audience This series is designed for database programmers and developers who want to design and implement database solutions using Microsoft Access 2000. Participants should have completed Microsoft Access 2000 End User Series (Course Series 72050 - 72052) and the first three courses in this series. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits ITCAP credits: 2.5 Credit Hours for Multiple Courses CEU credits: 0.70 CEUs Language Options US English Total Learning Time 6 to 8 hours Objectives Unit 1: Working with Records 1 - 2 hours Match ActiveX Data Objects (ADO) objects with their functions. Match ADO collections with their associated ADO objects. Identify the code to create an ADO recordset. Identify the code to open an ADO recordset for a table for a specified condition. Identify the code to move through an ADO recordset in a specified situation. Identify the code to add a record to a table by using an ADO recordset. Identify the code to delete a record from a table by using an ADO recordset. Identify the code to modify a record in a table by using an ADO recordset. Identify the code to add a record to a table by using SQL. Identify the code to delete a record from a table by using SQL. Identify the code to modify a record in a table by using SQL. Identify the code to retrieve records from a table by using SQL. Identify the code to combine records from multiple tables by using SQL joins. Identify the code to create a view that retrieves records from multiple tables. Unit 2: Managing Stored Procedures and Triggers 1 - 2 hours Identify the advantages of a stored procedure. Identify the code to create a stored procedure for enforcing a business rule. Identify the code to create a stored procedure for using input and output parameters. Identify the code to create a stored procedure for modifying the records in multiple tables. Call a stored procedure from an Access application. Identify the advantages of a trigger. Identify the code to create a trigger for implementing a specified business rule. Identify the code to create a trigger for enforcing data integrity. Unit 3: Handling Run-Time Errors 2 hours Match a specified code sample with the error type it contains. Match the properties of the an Error object with the information that they return. Identify the code to create an error handler for trapping type mismatch errors by using ADO Errors collection. Identify the code to create an error handler for trapping referential integrity errors by using ADO Errors collection. Identify the code to create an error handler for trapping locking errors by using ADO Errors collection. Identify the code to return control from an error handler to a specified location in a procedure. Insert an error-handling template in a procedure. Unit 4: Debugging Using VBA Tools 2 hours Create a breakpoint by using the menu bar. Match the navigation techniques in the break mode with their functions. Run specified code in the Immediate window. Modify the value of a variable in the Locals window. Add a watch expression to the Watch window."
