ReviewID,MemberID,Verified,RealName,ReviewOrder,ProductID,Date,Rating,HelpfulFeedbacks,Feedbacks,Title_x,Body,Label,Sales Rank,Brand,Sales Price,Title_y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
561128,A13LUCLFCU0KEG,0,0,1,B0009NEUOA,8/16/2005,4,8,100,This is a question rather than rating.,"Question: The Canon S2 has only 1 color - silver.  I believe this telephoto converter came in only black, doesn't it look silly to have a silver camera with a long black nose? I was going to get this adaptor but I am holding back because of it's color.   Instead, I am looking to find a adaptor and converter kit that comes in silver instead of black. Although I don't have this converter.  Assuming that I am satisfied with its quality and featuers, I would only give it only 4.5 stars because of it's color. Anyone has any ideas?",3,0,Canon,149.99,Canon TC-DC58B Tele Converter Lens for S3 IS & S2 IS Digital Camera,EAN->0013803053159,Binding->Electronics,Feature->Requires Conversion Lens Adapter LAH-DC20,Brand->Canon,IsAutographed->0,Model->TCDC58B,MPN->TCDC58B,PackageDimensions,ProductGroup->Photography,Publisher->Canon,Studio->Canon,Title->Canon TC-DC58B Tele Converter Lens for S3 IS & S2 IS Digital Camera,UPC->013803053159,Warranty->1 year warranty,,,IsMemorabilia->0,ItemDimensions,Label->Canon,ListPrice,Manufacturer->Canon
552988,A3U5NCYN7N9QAN,0,1,2,B000AAMY86,8/11/2008,1,2,70,Old technology for high price,"Mileage Indicator have been very old technology that came in stock (part of the speedometer) to many vehicles all the way back in the 1999.  Eg: most of the BMW 3 series.  Plus you could help yourself save money for gas by developing a better driving habit (slow down on the acceleration, keep constant speed, etc...) rather than spending extra 150 for this device that only tells you how much gas you are using.  Nevertheless, this device would be highly inaccurate for older vehicles anyways since older car inevitably inefficient compare to newer cars, resulting in lower gas mileage.  Common sense, think about it.  They might make money of from others not so informed buyer but never from me.",3,60816,Linear Logic,0.0,ScanGauge 3-in-1 Auto Computer,"Feature->Reads engine trouble codes and can reset the ""check engine"" light",Brand->Linear Logic,Feature->Trip computer that automatically tracks various elements of trip data,EAN->0788006004115,"Feature->Expanded digital gauges (fuel economy, battery voltage, coolant temp., etc.)",ProductGroup->CE,Publisher->Linear Logic,Studio->Linear Logic,Title->ScanGauge 3-in-1 Auto Computer,UPC->788006004115,,,,,,,Feature->No tools needed to install - plugs into the OBD-II diagnostic connector,Feature->Simple Menu driven operation,ItemDimensions,Label->Linear Logic,Manufacturer->Linear Logic
552369,AVF0CNP2YOO2E,0,1,1,B000ALESJ8,9/24/2005,1,29,91,Mind the replacement policy!!!,"Mine never worked (defective USB port). Seller won't replace it unless you buy an expensive coverage (costs 10%-20% of unit!!!). Epson replacement policy seems nonexistant. So far I wasted 1 hour on the phone with tech support + 20 min wait time (which you apparently have to do even if you are positive you got a brick). Now it looks like I have to personally bring it to a repair shop 1 hour away (each way); obviously, repair shop is closed on Saturday and at most other times I am home. Not sure all this is worth it. I am seriously considering throwing it away and buy something else.",3,13231,Epson,129.99,Epson Perfection 3590 Photo Scanner,Brand->Epson,BatteriesIncluded->0,EAN->0010343854055,Binding->Electronics,Feature->Flatbed Design,IsMemorabilia->0,ItemDimensions,Label->Epson,ListPrice,Manufacturer->Epson,Model->PERFECTION3590,MPN->B11B177091,PackageDimensions,ProductGroup->CE,Publisher->Epson,Studio->Epson,Feature->Color Epson MatrixCCD line sensor,Feature->Optical Resolution - 3200 dpi,Feature->Hardware Resolution - 3200 x 6400 dpi with Micro Step Drive technology,"Feature->Maximum Resolution - 12,800 x 12,800 dpi with software interpolation",IsAutographed->0
548202,A1EWJYUF4AXIGO,0,1,1,B000B6N2NK,2/2/2006,1,13,66,Installation procedure unacceptable.,"I was real excited to try Piano Wizard, since I teach 65 piano students each week, many of whom LOVE video games.  However after receiving the product, its installation instructions clearly said I *HAD to* register on-line to even install the product.  After questioning the manufacturer via email customer service, I returned ""Piano Wizard"" unused since I'm not willing to ""HAVE TO"" go online to install a software product.",3,2444,RE:LAUNCH,199.95,Piano Wizard Premier With 49E Keystation,Brand->PC,BatteriesIncluded->0,Creator->Windows,Binding->CD-ROM,EAN->0185866000101,Feature->Easy Installation,Format->CD,Label->RE:LAUNCH,ListPrice,Manufacturer->RE:LAUNCH,Model->WFW-M49E0-GY,MPN->WFW-M49RO-GY,PackageDimensions,Platform->Windows 98,Platform->Windows XP,Platform->Windows 2000,ESRBAgeRating->Rating Pending,"Feature->Keystation 49e Keyboard - The Keystation 49e is the perfect USB MIDI controller keyboard for getting started with music. Despite its simplicity, the Keystation 49e includes a 49-note full-size, velocity-sensitive keyboard for authentic playing experience, as well as built-in MIDI interface, pitch and modulation wheels, and sustain pedal input. This sleek, compact keyboard is USB bus-powered, requiring no external power supply. The affordable Keystation 49e is the perfect companion with which to",Feature->Professional 49-note keyboard,Feature->Pitch bend and modulation wheels,Feature->Built-in USB MIDI Interface
554129,A3MAKQD4JMY7Q4,0,1,1,B000A5TN8U,9/10/2005,5,2,55,HP Deskjet 3930 Color Inkjet Printer Cartridge Seller,Excellent seller I  got the cartridge on a timely maner,3,1643,Hewlett Packard,29.99,HP Deskjet 3930 Color Inkjet Printer (C9067A#B1H) Gray,Color->Gray,Binding->Electronics,EAN->0829160881409,Brand->Hewlett-Packard,"Feature->Up to 10.5 ppm black, 11 ppm color; up to 16 ppm black with optional cartridge",IsMemorabilia->0,ItemDimensions,Label->Hewlett Packard,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->Hewlett Packard,Model->C9067A#B1H,ModemDescription->None,MPN->C9067A#B1H,PackageDimensions,ProductGroup->CE,"Feature->Up to 4,800 x 1,200-optimized dpi color","Feature->Compact, low-profile design, 80-sheet fold-up paper tray",Feature->Beautiful 4-by-6-inch borderless photos; 3-ink color technology,"Feature->Simple setup, easy software, USB connectivity; PC/Mac",IsAutographed->0
581270,AS3JHX8CZDOYL,0,0,1,B00078GLJY,8/1/2006,1,6,57,Nightmarish customer service,"I ordered this unit from Oppo. I was excited. The unit didn't show up. I checked the tracking number and the delivery time was 8 days - 6 business days from the order date! I called FedEx and got some mealy mouthed answers, that made me assume the package was lost. I contacted Oppo and got a very snarky response that fell short of calling me an idiot. The delivery date came and FedEx admitted they had no idea what had happened to the package. I wrote to Oppo and got again a snarky reply. To the effect that I'd just have to wait. I called FedEx and told them that if the package should show up I would refuse it (Who would want an electronic device that had, suppossedly been on a truck for 9 days in 100 degree heat.) I wrote to Oppo about the fact that I would be refusing the package that still had no delivery date and asked for my credit card to be credited. From Oppo I got a terse response that when FedEx returned the unit to them intact they would credit me ONLY the price of the unit and I would have to eat the cost of shipping!! The assumption is that if the package is completely lost then I have to pay for the whole thing! They assume no responsibility. If their customer service is this sarcastic and brutally nasty when I have paid for and not even received the unit I shudder to think what they would be like if there were a problem with the unit themselves. I bought a Sony NS-75H. I'm very happy with it.",3,204,OPPO Digital,249.99,OPPO OPDV971H Digital HD-Ready Up-Converting DVD Player,Binding->Electronics,BatteriesIncluded->1,Brand->OPPO Digital,Batteries->2,Color->Silver,"Feature->Dolby Digital and DTS surround sound, free 5-foot DVI cable, PAL/NTSC compatible",ItemDimensions,Label->OPPO Digital,ListPrice,Manufacturer->OPPO Digital,Model->OPDV971H,MPN->OPDV971H,PackageDimensions,ProductGroup->CE,Publisher->OPPO Digital,"SpecialFeatures->This player comes in a slim and stylish chassis. A remote with illuminated buttons. Remote batteries (2 AA), 5-feet DVI-D and audio/vieo cables, and a users manual.",EAN->6920053806821,"Feature->Highest-rated DVD player in 2005 Benchmark Review by ""Secrets of Home Theater and High Fidelity""",Feature->Up-converting DVD player scalable to 576P (PAL)/720p/1080i for LCD/plasma/DLP displays for better picture,"Feature->Faroudja DCDi technology produces superior, crisper, clearer images on DTVs","Feature->Plays DVD, DVD+/-RW, MPEG4/DivX/XviD, VCD, SVCD, CD+R/-RW, HDCD, MP3, WMA, JPEG, CD"
526546,A19Z0XJE29T2F1,0,1,1,B000F3K0T8,9/7/2006,1,2,84,"Might be good, but not for the price.","I seriously hope that the price tag I am seeing is ($7,000+) is a mistake...",3,19082,Zymol,7118.0,Zymol Royale Glaze,ItemDimensions,Brand->Zymol,Label->Zymol,Feature->Zymol Royale Glaze is the most expensive and finest glaze in the world!,Manufacturer->Zymol,Studio->Zymol,Title->Zymol Royale Glaze,,,,,,,,,,Model->12001,MPN->12001,ProductGroup->Automotive Parts and Accessories,Publisher->Zymol,Size->50 oz.
526548,A24S86B8FV62VO,0,1,3,B000F3K0T8,8/11/2008,5,2,3,Great wax,"No I haven't used this particular product but I have used other Zymol products.  Great stuff. For $7500, don't you think they could throw in free shipping? :)",3,19082,Zymol,7118.0,Zymol Royale Glaze,ItemDimensions,Brand->Zymol,Label->Zymol,Feature->Zymol Royale Glaze is the most expensive and finest glaze in the world!,Manufacturer->Zymol,Studio->Zymol,Title->Zymol Royale Glaze,,,,,,,,,,Model->12001,MPN->12001,ProductGroup->Automotive Parts and Accessories,Publisher->Zymol,Size->50 oz.
528256,A2YFI0ZIP6DZMN,0,1,1,B000EPLRFI,10/27/2006,1,2,41,"no hard drive, no restore cds.",just got this as a gift no hard drive no restore disks they sent a copy of mac osx 10.4 for the g5 what kind of service is that?,3,137,Apple Computer,1499.99,"Apple MacBook MA472LL/A 13.3"" Notebook PC (2.0 GHz Intel Core Duo, 512 MB RAM, 80 GB Hard Drive, SuperDrive)-Black",Brand->Apple,BatteriesIncluded->1,Color->Black,Binding->Personal Computers,CPUManufacturer->Intel,Feature->512 MB (two SO-DIMM) 667 MHz DDR2 SDRAM (PC2-5300); 80 GB 5400 rpm Serial ATA hard drive; slot-load SuperDrive (DVD?RW/CD-RW),"Feature->One FireWire 400, two USB 2.0 ports, Mini-DVI port with support for DVI, VGA, S-video, and composite video output (requires adapters, sold separately)",Feature->Built-in 10/100/1000BASE-T (Gigabit); built-in 54 Mbps AirPort Extreme (802.11g); built-in Bluetooth 2.0+EDR,"Feature->13.3-inch (diagonal) glossy TFT widescreen display, 1280 x 800 resolution",FloppyDiskDriveDescription->None,HardDiskSize->80,Label->Apple Computer,ListPrice,Manufacturer->Apple Computer,Model->MA472LL/A,ModemDescription->None,CPUSpeed->2,CPUType->Intel Core Duo,DisplaySize->13.3,EAN->0885909108046,Feature->2.0 GHz Intel Core Duo processor with 2 MB shared L2 Cache
528079,A2S9TKIPPPOFEI,0,1,8,B000ER5G58,1/8/2008,3,1,9,tvo,the order was extrememly difficult to complete online and the person on your phone help line did not a have clear grasp of the English langguage..that was unacceptable to me,3,581,TiVo,249.99,TiVo TCD649080 Series2 80 Hour Dual Tuner Digital Video Recorder,Brand->TiVo,BatteriesIncluded->0,Feature->Dual-tuner TiVo box can record programming from two different channels at once; optimized for cable users,Binding->Electronics,Feature->Digitally record up to 80 hours of programming,ListPrice,Manufacturer->TiVo,Model->TCD649080,MPN->TCD649080,PackageDimensions,ProductGroup->CE,Publisher->TiVo,Studio->TiVo,Title->TiVo TCD649080 Series2 80 Hour Dual Tuner Digital Video Recorder,UPC->851342000346,,Feature->USB and Ethernet ports offer ability to stream digital music and photos from a computer to TiVo and transfer programming to PCs,"Feature->TiVo service includes Season Pass, WishList, program guide, digital music, digital photos, and online scheduling",Feature->Everything required for installation is supplied; subscription to TiVo service is additional requirement,ItemDimensions,Label->TiVo
528073,A28PKCUUP50KUK,0,1,2,B000ER5G58,5/23/2007,1,3,23,Completamente disgustado,"Cuando me entusiasme en comprar el TCD649080 en ninguna parte pude observar que para poder grabar los programas de TV nececitaba pagar una suscripcion ni tompoco se me notifico que solo era para uso exclusivamente en USA. Lo compre con una direccion en Fort Loderdale por intermedio de un amigo piloto, quien me lo trajo. El equipo , claro, llego muy bien, pero por lo anteriormente dicho me encuantro muy disgustado porque siente que perdi mi dinero. When I get excited in buying the TCD649080 in any part I could observe that to be able to record the programs of TV nececitaba to pay a subscription neither tompoco I am notified that single era for use exclusively in it USES. Buy it with an address in Fort Loderdale through a friend pilot who brought it to me. The team, clear, arrives very well, but for the previously this thing me very upset encuantro because it feels that I lost my money.",3,581,TiVo,249.99,TiVo TCD649080 Series2 80 Hour Dual Tuner Digital Video Recorder,Brand->TiVo,BatteriesIncluded->0,Feature->Dual-tuner TiVo box can record programming from two different channels at once; optimized for cable users,Binding->Electronics,Feature->Digitally record up to 80 hours of programming,ListPrice,Manufacturer->TiVo,Model->TCD649080,MPN->TCD649080,PackageDimensions,ProductGroup->CE,Publisher->TiVo,Studio->TiVo,Title->TiVo TCD649080 Series2 80 Hour Dual Tuner Digital Video Recorder,UPC->851342000346,,Feature->USB and Ethernet ports offer ability to stream digital music and photos from a computer to TiVo and transfer programming to PCs,"Feature->TiVo service includes Season Pass, WishList, program guide, digital music, digital photos, and online scheduling",Feature->Everything required for installation is supplied; subscription to TiVo service is additional requirement,ItemDimensions,Label->TiVo
528071,A3JYULVDR9NI4G,0,1,1,B000ER7O8U,4/6/2006,5,1,4,WORLD's BEST SILICONE PROTECTOR!,What else do you expect? Search no longer - buy it here!,3,56988,JAVOedge International,17.99,iRiver U10 JAVOSkin - The Skin Case (Royal Blue),Feature->Best fits your device as it contours to the device's design,Brand->JAVOedge International,Feature->Cutout for all function keys. Able to operate while inside skin case,EAN->0847157000527,"Feature->Retain the sleek, thin look of your device",Manufacturer->JAVOedge International,ProductGroup->CE,Publisher->JAVOedge International,Studio->JAVOedge International,Title->iRiver U10 JAVOSkin - The Skin Case (Royal Blue),UPC->847157000527,,,,,,Feature->Protects and covers all edges from any scratches,"Feature->Made of high-quality, flexible and durable silicone.",IsAutographed->0,IsMemorabilia->0,Label->JAVOedge International
528017,A1LP7819SDW5QG,0,1,2,B000ERD6HS,9/18/2007,4,0,5,Ignore bad reviews,"I have owned this product for two years and was shocked when I saw all these negative reviews. There could be several reasons for them: 1. People are blaming the product for their own inability to learn how to use it 2. One person with an ax to grind against DirecTV has created 40 different Amazon accounts and written 40 different negative reviews to make his or her point This DirecTV DVR is reliable, convenient and easy to use. This unit gets a solid **** (4 stars) from me. Could easily be 5 stars were it not for the whopping two times I had to hit the reset button after power outages. My, what an incredible inconvenience that was. NOT.",3,32625,Direct TV,199.95,DIRECTV R15 Receiver/Digital Video Recorder--Up to 100 Hours,Feature->Digital audio output,EAN->0185463000054,Label->Direct TV,Feature->DIRECTV« receiver - Built-in DVR -  Record up to 100 hours,ListPrice,UPC->185463000054,,,,,,,,,,,Manufacturer->Direct TV,ProductGroup->CE,Publisher->Direct TV,Studio->Direct TV,Title->DIRECTV R15 Receiver/Digital Video Recorder--Up to 100 Hours
527933,A3SBIN299Q8TO5,0,0,1,B000ET5W6E,1/8/2009,1,0,18,Slow shipping,I would love to give a review on this printer but it's been 3 days since I placed my order and it hasn't left their warehouse. I feel this is unacceptable for an item that's in stock so I will never buy from Amazon again.,3,1596,Brother Printer,499.99,"Brother MFC-8860dn 30ppm Network Multifunction Laser Printer with Duplex Printing, Copying, Scanning and Faxing,",EAN->0012502615095,Binding->Electronics,"Feature->Automatic duplex (two-sided) printing, copying, scanning and faxing",Brand->Brother,Feature->Print and copy at up to 30ppm,ItemDimensions,Label->Brother Printer,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->Brother Printer,Model->MFC-8860dn,MPN->MFC-8860dn,PackageDimensions,ProductGroup->CE,Publisher->Brother Printer,ReleaseDate->2006-04-14,"Feature->Ethernet, High-Speed USB 2.0 and Parallel interfaces",Feature->1200 x 1200 dpi Laser Printing,Feature->50-sheet multipurpose tray,IsAutographed->0,IsMemorabilia->0
527029,AWLXT7MEXSWHG,0,0,1,B000EUCMWK,1/21/2008,3,0,5,It's pretty cool.,"I really can't review this cuz I bought it for my niece for XMAS. And she thanked me of course, but she never told me how good or bad it is.",3,541,SanDisk,99.99,SanDisk Sansa c140 1 GB MP3 Player (Black),Brand->SanDisk,BatteriesIncluded->1,Color->Black,Binding->Electronics,EAN->0619659026448,Format->CD,HardDiskSize->1,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,Model->SDMX5-1024-A18,MPN->SDMX5-1024-A18,"Feature->Sleek, ultra-thin digital audio/image player with 1 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder,"Feature->1.2-inch color TFT LCD displays album art, photo thumbnails",Feature->Single AAA battery provides up to 15 hours of continuous play
526955,A2YZ7QFAZ8JD33,0,1,2,B000EUJ1Q0,8/6/2007,4,1,5,Bought for an 11yr old girl for birthday,"This MP3 player is perfect for an 11 Year old girl! The songs that are preloaded on it are not good at all, you think they would preload some current and heard of artists.",3,420,SanDisk,139.99,SanDisk Sansa c150 2 GB MP3 Player (Black),Brand->SanDisk,BatteriesIncluded->1,Color->Black,Binding->Electronics,EAN->0006196590264,HardDiskSize->2,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,Model->SDMX5-2048-A18,MPN->SDMX5-2048-A18,PackageDimensions,"Feature->Sleek, ultra-thin digital audio/image player with 2 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder,"Feature->1.2-inch color TFT LCD displays album art, photo thumbnails",Feature->Single AAA battery provides up to 15 hours of continuous play
526954,ARS1X80R5ONYI,0,1,1,B000EUJ1Q0,9/22/2007,1,1,32,never got to use item,"I would have liked to review this item, but, unfortunately, it got stolen before I could even see it. It was stolen out of the box, from my front porch.",3,420,SanDisk,139.99,SanDisk Sansa c150 2 GB MP3 Player (Black),Brand->SanDisk,BatteriesIncluded->1,Color->Black,Binding->Electronics,EAN->0006196590264,HardDiskSize->2,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,Model->SDMX5-2048-A18,MPN->SDMX5-2048-A18,PackageDimensions,"Feature->Sleek, ultra-thin digital audio/image player with 2 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder,"Feature->1.2-inch color TFT LCD displays album art, photo thumbnails",Feature->Single AAA battery provides up to 15 hours of continuous play
526943,A1ZT7LJIAACYI,0,0,3,B000EUJJ12,11/2/2007,1,7,16,Directv is a cadre of thieves,DO NOT USE DIRECTV...i was a customer for years & always bought my own equipment at full retail.  My HR-10 was acting up & they refused to offer me service unless I signed up for a new 2 year agreement...nice stab in the back for their best customers.,3,28976,DirecTV,99.0,DIRECTV H20-600 High Definition DIRECTV Satellite Television Receiver,Label->DirecTV,Brand->DirecTV,Manufacturer->DirecTV,EAN->0410100247821,MPN->H20-600,,,,,,,,,,,,ProductGroup->CE,Publisher->DirecTV,Studio->DirecTV,Title->DIRECTV H20-600 High Definition DIRECTV Satellite Television Receiver,UPC->185463000030
526691,A2XA70ATPC9T6R,0,1,11,B000EY1LCI,9/30/2008,4,0,5,Lowenpro Compu Daypack,,3,830,Lowepro,0.0,Lowepro CompuDaypack Camera Bag (Burnt Orange),Brand->Lowepro,BatteriesIncluded->0,Color->Orange,Binding->Electronics,EAN->0056035349560,IsAutographed->0,IsFragile->0,IsMemorabilia->0,ItemDimensions,Label->Lowepro,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->Lowepro,MaterialType->soft,Model->34956,MPN->34956,"Feature->CompuDaypack Capacity: 2 pro SLRs, 3-4 lenses (up to a 105mm f/2.8), flash and digital, MP3 player & audio player accessories",Feature->Countoured shoulder harness and lumbar support with DryFlo Mesh makes this backpack comfortable to wear,"Feature->Three compartments to neatly organize and carry your laptop (up to 17""), digital camera equipment, MP3 player, and personal accessories",Feature->NoDrop bottom compartment opens wide for easy access without spilling out any gear.,"Feature->SlipLock attachment tabs to accessorize with camera pouches, lens cases, cell phone pouch and more"
526631,A3HWGXXKT5ZPDC,0,1,14,B000EZY19W,2/8/2008,2,15,22,"Good scanner, not such a good company","The scanner is pretty good, but Epson no longer deserves a high reputation as a company.  They advertise, for example, that your package includes Adobe Photoshop Elements, but what you get is Elements version 3, which has been obsolete for 3 years!  Elements 6 is the current version.  And,if you check their website there is no provision to make general contact to register a complaint.",3,8034,Epson,0.0,Epson Perfection V700 Photo Color Scanner,EAN->0010343856899,Binding->Electronics,"Feature->Groundbreaking 6400 DPI resolution, achieved by Epson's Dual Lens System",Brand->Epson,Feature->4.0 Dmax for fine shadow detail,Label->Epson,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->Epson,Model->B11B178011,MPN->B11B178011,PackageDimensions,ProductGroup->CE,Publisher->Epson,ReleaseDate->2006-03-19,Studio->Epson,"Feature->Digital ICE Technologies for automatic removal of dust and scratches from film, and many surface defects from prints","Feature->Convenient film holders to easily batch scan multiple slides, negatives, medium-format and 4"" x 5"" film",IsAutographed->0,IsMemorabilia->0,ItemDimensions
600982,A3S8OV1ARSIS1,0,1,2,B0002Y5WZC,9/4/2007,5,0,3,Nice camera bag,This is a nice bag. It was too big for my needs so I returned it.,3,0,Canon,99.99,Canon 200DG Digital Camera Gadget Bag (Black),Feature->Designed to hold SLR digital cameras,Binding->Electronics,"Feature->Hold up to two SLR camera bodies, three lenses, and accessories",Brand->Canon,"Feature->Padded, easy-access side pockets for extra memory cards",Label->Canon,ListPrice,Manufacturer->Canon,Model->9320A003,MPN->9320A003,PackageDimensions,ProductGroup->Photography,Publisher->Canon,Studio->Canon,Title->Canon 200DG Digital Camera Gadget Bag (Black),UPC->750845818840,"Feature->Durable, water-repellent nylon exterior and weather-flap lid",Feature->Inside dimensions measure 10.5 x 7.5 x 7 inches (WxHxD),IsAutographed->0,IsMemorabilia->0,ItemDimensions
600960,A2T036DGT1BGY1,0,1,1,B0002Y5YFK,1/31/2007,1,0,14,Never received it.,"I waited and waited for this item.  One email said it was sent, another said it was canceled and after that, another email said I should have received it by now.  Finally after a long time, I received an email saying it was out of stock.  I am very confused with all the different emails.   I was very disappointed in this company.",3,2454,Chicco Usa,49.99,Chicco Travel Seat - Explorer,Brand->Chicco USA,BatteriesIncluded->0,EAN->0049796600995,Binding->Baby Product,"Feature->Features universal fit for use on table tops up to 4"" and up to 6"" collar; rubberized arms wont mark tables or pinch fingers; double-locking attachment works easily on most tables; folds compactly an",NumberOfItems->1,PackageDimensions,ProductGroup->Baby Product,Publisher->Chicco Usa,Studio->Chicco Usa,Title->Chicco Travel Seat - Explorer,UPC->049796600995,,,,,Feature->37 lb. weight limit,Label->Chicco Usa,ListPrice,Manufacturer->Chicco Usa,MPN->4.06949E+12
600760,A2A10ZSC2RH4RG,0,1,1,B0002Y7GGA,10/15/2004,5,0,0,HTML 4.01 Programming Curriculum CBT Training CDs,"Course Overview This curriculum presents learners with the basic concepts and skills in HTML 4.01. It covers World Wide Web basics, formatting web pages, creating links, images and multimedia, tables and frames, and placing information online. This curriculum also covers advanced topics in HTML 4.01 to include how to enhance web pages, introduce interactivity in web pages, and DHTML and CSS. This curriculum consists of two courses: Course 86041 HTML 4.01 Part 1: Fundamentals Course 86042 HTML 4.01 Part 2: Advanced Topics Learn To See individual course descriptions for specific course objectives and scope. Audience The intended audience for this curriculum includes, System Administrators, Database Administrators, Help Desk/Support, Application Developers, System Analysts and Software Engineers. Learners are expected to have an understanding of basic Internet and Website concepts. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits Per Course CEU credits: 1.40 CEUs Language Options US English Total Learning Time 12 to 16 hours",3,0,NetG,258.0,HTML 4.01 Programming Curriculum CBT Training CDs,Feature->Identify the tools used for announcing Web page publications and obtaining information about Web users.,Feature->Identify the concepts of HTML.,Feature->Identify the role of a Web server and the various guidelines to be followed for online publishing of Web pages.,"Feature->Identify the code used to add images, sound, and video to a Web page.",Feature->Identify the benefits of using Virtual Reality and ActiveX controls will be presented.,Publisher->NetG,Studio->NetG,Title->HTML 4.01 Programming Curriculum CBT Training CDs,UPC->714765306221,,,,,,,,Format->CD,Label->NetG,ListPrice,Manufacturer->NetG,ProductGroup->Software
