ReviewID,MemberID,Verified,RealName,ReviewOrder,ProductID,Date,Rating,HelpfulFeedbacks,Feedbacks,Title_x,Body,Label,Sales Rank,Brand,Sales Price,Title_y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
527923,A260LRVLP22BYA,0,0,797,B000ETVKHE,5/22/2006,5,30,30,Excellent MP3 player,"OK I will admit I am not a huge Apple fan. I was looking for anything but an IPOD. I searched and read reviews for 3 months about all the different players available. A friend bought a Nano for Christmas and I was impressed but like I said I am not an Apple fan. So finally I had just decided to give in and buy a Nano. I had given up trying to find a better alternative or even one that was close. But to my surprise I read a last minute review of the SanDisk Sansa e260. It sounded great but would it really compare? Believe me, it does!!! It offers more than I ever would have guessed. It comes with a built in FM tuner so you don't have extra attachments and costs associated with it. I don't know how much I will use it but it is a nice ""free"" feature. The audio player is excellent and has 8 preset EQ's. The video is great and also the Pics but I bought it primarily as an MP3 player. The screen is amazingly clear and bright. Much better than the Nano. That brings me to the real selling point for me. You can use the included software to manage your music or you can use Windows Media Player but the beautiful this about this player is you can connect to your PC\Laptop as a usb drive. Since I already have about 20 GB of music on my Laptop converted and normalized. All I have to do is drag and drop the music I want to Sansa drive and media folder. The transfer for a standard CD is about 10 seconds. So far I haven't found anything that didn't play on the Sansa. The other two big selling points for me are a removable\replacable battery and an memory expansion slot. Both are long overdue by other manufacturers. The Sansa takes a about 4 seconds to load but it isn't an issue for me especially when it help preserve battery life. This is a great alternative to the IPOD. In someways, it is superior. Battery life (compared with my pals Nano), screen clarity, Expansion slot, USB drive mode, Built in Voice recorder and FM tuner. All this and $50 less than the comparable IPOD Nano.",0,53,SanDisk,249.99,Sandisk SDMX4-4096 Sansa e260 4 GB MP3 Player with SD Expansion Slot,Brand->SanDisk,BatteriesIncluded->0,ClothingSize->4 GB,Binding->Electronics,Color->Black,"Feature->Convert most popular video formats (MPEG-4, WMV, DivX) to play on device",Feature->User-replaceable rechargeable lithium-ion battery for up to 20 hours of life,Format->CD,HardDiskSize->4,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,DisplaySize->1.8,EAN->0619659026363,"Feature->Sleek, ultra-thin digital audio/image/video player with 4 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder; bright 1.8-inch color TFT LCD
527897,A1RB7QE77EWX6M,0,0,771,B000ETVKHE,6/5/2007,3,7,7,Not great for listening to audio books,"I use my Sansa e260 for listening to Overdrive Audiobooks downloaded from the library.  It is way too easy to lose your place in a book with this device. If you forget to lock the controls and you bump the record button on the left side of the device--you've lost your place.  If you connect to your PC to charge the device or download another book, you've lost your place.  If you accidentally push the center control to the left or the right, you've gone to the beginning of this section or to the beginning of the next section and lost your place. I've gotten into the habit of looking to see what section I'm on frequently so I have a clue when I have to start searching for my place. Also, on 3 occasions since January, I've gotten the message ""Synchronize to continue music subscription.""  The book I was listening to wouldn't play at all. This didn't have anything to do with the book checkout period expiring. The SanDisk help desk people had me reformat the memory and re-transfer the file.  It was the same file, but it worked after reformatting.  Don't see how that could be a problem with the file, but that's what the SanDisk people were saying. It happened on especially long books, like ""Jonathan Strange and Mr. Norrell."" I recommend getting the Macally SN-A411 USB AC charger so you can recharge without losing your place in your audio book.  I'm on my second charger (replaced by Macally) as the first one quit working after 3 months.  The only cost to me was shipping the old one back to them. Pros: It's more reliable than audio tapes or CDs.  It is very small and light.  It's just not perfect.",0,53,SanDisk,249.99,Sandisk SDMX4-4096 Sansa e260 4 GB MP3 Player with SD Expansion Slot,Brand->SanDisk,BatteriesIncluded->0,ClothingSize->4 GB,Binding->Electronics,Color->Black,"Feature->Convert most popular video formats (MPEG-4, WMV, DivX) to play on device",Feature->User-replaceable rechargeable lithium-ion battery for up to 20 hours of life,Format->CD,HardDiskSize->4,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,DisplaySize->1.8,EAN->0619659026363,"Feature->Sleek, ultra-thin digital audio/image/video player with 4 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder; bright 1.8-inch color TFT LCD
527895,A1QT6PHXDA5XDF,0,1,769,B000ETVKHE,3/21/2007,5,7,7,Sansa e260 4 GB MP3 Player,"I've been using the Sansa e260 for about a month and it has worked flawlessly. It integrates easily Windows XP and I load most files to it using Windows Explorer. The Sansa firmware utility updated the unit just fine, just plug the unit into the USB port and it happens automatically. Charging of the battery is very slow using the USB port it works much better either with a car or AC charger. Sound quality is very good and as long as you volume level your MP3's before loading them into the Sansa the db levels are constant. Navigation is a snap with the wheel and the other controls, very easy to learn. Overall I am completely satisfied with this product.",0,53,SanDisk,249.99,Sandisk SDMX4-4096 Sansa e260 4 GB MP3 Player with SD Expansion Slot,Brand->SanDisk,BatteriesIncluded->0,ClothingSize->4 GB,Binding->Electronics,Color->Black,"Feature->Convert most popular video formats (MPEG-4, WMV, DivX) to play on device",Feature->User-replaceable rechargeable lithium-ion battery for up to 20 hours of life,Format->CD,HardDiskSize->4,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,DisplaySize->1.8,EAN->0619659026363,"Feature->Sleek, ultra-thin digital audio/image/video player with 4 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder; bright 1.8-inch color TFT LCD
527893,A3827OGYO6Z67K,0,1,767,B000ETVKHE,3/2/2007,4,7,7,Definitely A Worthy iPod Nano Competitor,"I had been using an iRiver h10 for a little under a year and it died a horrible firmware death that was unrepairable, so I got this unit as its replacement. Let's clear up one thing up front:  THIS UNIT DOES NOT SUPPORT MP3's ABOVE 256KBPS.  SanDisk does not acknowledge this or post this as a part of the product, but their tech support will admit it if you call them about it.  The 256kbps cap isn't  asuggestion -- the unit will choke and stutter badly on anything higher bitrate.  So just know that ahead of time that you'll have to convert your MP3's down to 256kbps at least before you can use them on it, and plan accoridngly.  For me it was an annoying oversight (especially since my old iRiver H10 happily played 320kbps files), but not a really big deal because with a half-hour of work I could convert my 320kbps files down to 256kbps and transfer them over for use. All that aside, it's a great little player with a very nice display for its size and value.  The sound is good, controls and UI are solid, and the battery life is fanatstic (2 more hours batt. life than a Nano).  Its 4GB of storage is a solid capacity and value. The playlist plays through a number randomize function, which is a GOOD thing.  Each song is assigned a number, and when a randome number is chosen the corresponding song plays.  This is nice for one reason -- if you change the contents of the drive while it's paused, the device won't choke when it tries to resume a file that's no longer there.  Instead it will play whatever file has that same number now, or skip ahead to a new number if that number simply no longer exists.  It's a very small thing in the grand scheme of things, but a big annoyance that it prevents and I've seen other players not be abel to handle such a simple scenario. One other downside I found was the media conversion tool to import photos and video (since this unit plays video).  On the video side it unfortunately converts to QuickTime, which is IMHO an absolutely terrible video format that results in bloated movie size on the device (80 MB video files become ~160 MB after conversion).  However it converted over my little DivX movies with almost no hitch.  And the screen is small for video, but not entirely unwatchable.  I personally still find it more novelty than useful though, but it deifnitely works as well as it can. On top of it all, it also offers MicroSD expansion, and a rather nice FM Tuner -- neither of which an iPod can boast. So if you don't want to be an iSheep, and you don't need iTunes or similar music management software to help manage your device and are happy with Windows Explorer copy-n-paste to move your media on, this really is a very nice little player for its price.  I have to say I enjoy it a lot and would definitely recommend it, especially to anyone specifically trying to avoid Apple's iPod empire.  IMHO it not only matches them, but beats them in many areas.",0,53,SanDisk,249.99,Sandisk SDMX4-4096 Sansa e260 4 GB MP3 Player with SD Expansion Slot,Brand->SanDisk,BatteriesIncluded->0,ClothingSize->4 GB,Binding->Electronics,Color->Black,"Feature->Convert most popular video formats (MPEG-4, WMV, DivX) to play on device",Feature->User-replaceable rechargeable lithium-ion battery for up to 20 hours of life,Format->CD,HardDiskSize->4,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,DisplaySize->1.8,EAN->0619659026363,"Feature->Sleek, ultra-thin digital audio/image/video player with 4 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder; bright 1.8-inch color TFT LCD
527892,A37XGHR17TZURQ,0,1,766,B000ETVKHE,7/6/2006,4,7,7,Above average mp3 player,"I have this product for about a month now. It's a nice product for the price. I dont have any major problems yet. Before buying it I have read several reviews on Internet, most of them say that it has nice featurs and a good sound quality. So, I bought it and found that its sound quality is not as good as I expected. By the way I am comparing sansa with iPod nano. At some instances I hear hissing sound in some songs which sounds great in my car audio system. I may have to see if there any setting which can improve the sound quality. I like some of the features like loading mp3s from computer. You dont have to go through format change, you can simply drag and drop as in Windows Explorer, FM radio is fairly good and ability to store and display color pictures. It is not better than iPod for sure. iPod has a nice sound and touch pad navigation, in sensa navigation is done by wheel. The height of this wheel is little more than it should be, which makes harder to press the buttons around it. Overall I found it little better than average mp3 player.",0,53,SanDisk,249.99,Sandisk SDMX4-4096 Sansa e260 4 GB MP3 Player with SD Expansion Slot,Brand->SanDisk,BatteriesIncluded->0,ClothingSize->4 GB,Binding->Electronics,Color->Black,"Feature->Convert most popular video formats (MPEG-4, WMV, DivX) to play on device",Feature->User-replaceable rechargeable lithium-ion battery for up to 20 hours of life,Format->CD,HardDiskSize->4,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,DisplaySize->1.8,EAN->0619659026363,"Feature->Sleek, ultra-thin digital audio/image/video player with 4 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder; bright 1.8-inch color TFT LCD
527891,A26EKA77Q7K099,0,1,765,B000ETVKHE,6/29/2006,4,7,7,Sanse e260 player,"There were a few qualities that I looked for in an mp3 player, portability, ease of use, and price. Portability - it travels well and is surprisingly durable, a necessity for me Ease of use - At first, I got confused by a couple of the menus but, after a couple of minutes, I was able to navigate through with no problems.  I can port my files onto the player without having to use special software - another big point for me.  My only gripe is with the ear buds as they never fit right in my ears, but that's hardly Sandisk's fault.  I'll simply purchase something a little more flexible and smaller. Price - after doing a comparison, I found this to be the best value for my money. All in all, enjoyable so far.",0,53,SanDisk,249.99,Sandisk SDMX4-4096 Sansa e260 4 GB MP3 Player with SD Expansion Slot,Brand->SanDisk,BatteriesIncluded->0,ClothingSize->4 GB,Binding->Electronics,Color->Black,"Feature->Convert most popular video formats (MPEG-4, WMV, DivX) to play on device",Feature->User-replaceable rechargeable lithium-ion battery for up to 20 hours of life,Format->CD,HardDiskSize->4,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,DisplaySize->1.8,EAN->0619659026363,"Feature->Sleek, ultra-thin digital audio/image/video player with 4 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder; bright 1.8-inch color TFT LCD
527128,A25V4TF02R0DH7,0,0,2,B000ETVKHE,9/28/2007,1,0,11,Great Product,"I bought the Sansa e260 4 GB and I love it. It had all the features I was looking for. MP3 player, photos, video and FM Tuner. Also I like the fact that it had a SD expansion slot. This was my first Mp3 player. It was easy to use. Not complicated at all. I did alot of shopping around before I bought it and I know I got the best deal for my money. If you are looking for a good MP3 player with alot of features for the money then this player is for you.",0,53,SanDisk,249.99,Sandisk SDMX4-4096 Sansa e260 4 GB MP3 Player with SD Expansion Slot,Brand->SanDisk,BatteriesIncluded->0,ClothingSize->4 GB,Binding->Electronics,Color->Black,"Feature->Convert most popular video formats (MPEG-4, WMV, DivX) to play on device",Feature->User-replaceable rechargeable lithium-ion battery for up to 20 hours of life,Format->CD,HardDiskSize->4,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,DisplaySize->1.8,EAN->0619659026363,"Feature->Sleek, ultra-thin digital audio/image/video player with 4 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder; bright 1.8-inch color TFT LCD
527131,ATR635A7LP1OF,0,1,5,B000ETVKHE,6/5/2006,1,5,20,Disappointment,"I went to BestBuy to purchase a 1GB shuffler (for running) and a regular ipod 30GB for my long commute everyday 2.5hr. The sales person recommended the Sansa 260e, for $190 4GB and all the options it made sense for me to purchase it.....however file transfer was confusing (MCP mode all the songs displays unknown) while connected to USB can not use the sansa, also the unit comes with sample songs which it freezed the unit,  but it dose not have a reset button so you have to wait till battery drains. One good thing was video transfer was simple and worked. Unfortunately I have to get the ipod but I'm glad I decided to purchase it locally vs. shipping",0,53,SanDisk,249.99,Sandisk SDMX4-4096 Sansa e260 4 GB MP3 Player with SD Expansion Slot,Brand->SanDisk,BatteriesIncluded->0,ClothingSize->4 GB,Binding->Electronics,Color->Black,"Feature->Convert most popular video formats (MPEG-4, WMV, DivX) to play on device",Feature->User-replaceable rechargeable lithium-ion battery for up to 20 hours of life,Format->CD,HardDiskSize->4,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,DisplaySize->1.8,EAN->0619659026363,"Feature->Sleek, ultra-thin digital audio/image/video player with 4 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder; bright 1.8-inch color TFT LCD
527123,A304AY9M0FAI3Y,0,1,95,B000EUCMWK,10/6/2006,5,26,26,A great little player,"The SanDisk Sansa c140 is much smaller and easier to carry than a CD/MP3 player, and that is a plus for traveling. Several reviews below gave a low rating to the player's sound fidelity, but it sounds clear and rich to me on voice or music.  My main for purpose for using it  is voice Podcasts.  I have been using my player for about three weeks. There are two volume levels in the Settings.  The highest volume in the default or low setting is not very high.  This means any background noise can easily overshadow what is playing.  Changing to the higher level is a distinct help when walking along the street or listening on an airliner. Several previous reviewers also complained about short battery life.  The AAA alkaline battery that came with the unit gave out before its listed time, but it may have been weak from sitting on a shelf.  The battery meter in the display does not give any reliable clue as to when the battery will fail.  Always carry a spare battery with you, especially if you are using rechargeable batteries.  Otherwise, it seems to be a great little unit and I am looking forward to getting a lot of use from it. The player is easy to use without installing the factory software.  As long as ""MTP"" shows on the screen when connected by cable to the computer, just drag and drop files.  It does not matter if files are in a folder or not.  The player finds and plays them in alphabetical order.  If properly shut down, it remembers where you stopped and begins there the next time the player is used.  It will even save your place during a reasonably quick battery change.  When a battery fails, the player starts again at the beginning of the file playing when the battery failed. The PDF manual on the software disc is far more detailed than the printed quick start guide and is worth reading soon after your purchase. It is not difficult to navigate the menu, but a little practice makes use of the controls much easier.  The FM radio feature is nice to have. The voice recorder works well.  Files are stored in the Record folder in the unit's memory.  You are supposed to be able to play them on the player, but I had to move them to my computer first.  The files appear with a WAV extension on the player, but appear on the computer as MP3 files.    The microphone does not produce a loud recording and must be held close to the mouth, making it easy to get a lisp on the recording. The player will not accept an external memory card, but with 1 GB of internal memory, it is large enough to hold an entire MP3 audio Bible.",0,541,SanDisk,99.99,SanDisk Sansa c140 1 GB MP3 Player (Black),Brand->SanDisk,BatteriesIncluded->1,Color->Black,Binding->Electronics,EAN->0619659026448,Format->CD,HardDiskSize->1,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,Model->SDMX5-1024-A18,MPN->SDMX5-1024-A18,"Feature->Sleek, ultra-thin digital audio/image player with 1 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder,"Feature->1.2-inch color TFT LCD displays album art, photo thumbnails",Feature->Single AAA battery provides up to 15 hours of continuous play
527118,AU0DW3JBI1JRV,0,0,90,B000EUCMWK,9/24/2006,4,7,7,Good product for use and price,"I bought this player for my dad so he could retire the CD player when jogging and traveling.  While I prefer the iRiver series, I chose this line for a few reasons: 1.  Buttons were larger and easier to maneuver. 2.  Music and radio functionality were available. 3.  Storage size is a good size to have enough variety of music. 4.  Price was more than reasonable. 5.  The unit runs on a battery so a battery change would only be necessary versus charging it. In addition, I learned that this unit could carry photos and videos.  While unlikely to ever be used, it's there as an option. Like other SanDisk products, this item does deliver on what it advertises to be.  The instructions for how to upload music is a bit confusing, but solved with the following:  I opened the unit as though it were a regular flash drive.  Thereafter, I opened the ""Media"" folder and clicked and dragged the music I wanted into the folder.  Simple enough. The sound quality is fine (i.e., equalizer options) and the bright color screen allows for easy reading.  In addition, there is the option to listen to the radio if so desired.  The unit is small, light, and an easy companion for where ever it may go. In the end, I wanted my dad to have something that was easy to use and delivered on quality.  SanDisk does both with the Sansa c140.",0,541,SanDisk,99.99,SanDisk Sansa c140 1 GB MP3 Player (Black),Brand->SanDisk,BatteriesIncluded->1,Color->Black,Binding->Electronics,EAN->0619659026448,Format->CD,HardDiskSize->1,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,Model->SDMX5-1024-A18,MPN->SDMX5-1024-A18,"Feature->Sleek, ultra-thin digital audio/image player with 1 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder,"Feature->1.2-inch color TFT LCD displays album art, photo thumbnails",Feature->Single AAA battery provides up to 15 hours of continuous play
527117,AITUQ9W8G238T,0,1,89,B000EUCMWK,8/31/2006,1,7,7,Very unhappy with the quality of this device,"I bought this player for 2 reasons. One, my son had a similar, smaller version that he was very happy with. Second, I wanted a small flash player device that would work with Rhapsody and their Rhapsody to go service. Initially the player performed well. I was syncing about 90 songs which consisted of subscription and MP3s from my own CD collection. After I added a second playlist which was mostly subscription music, the player froze up. At first, I thought I had tried to sync too much music, but I was well under the 1 gig limit at 650 meg. So, I started doing all the usual things to reset the device (pop the battery, hit different control key combinations, etc.). But everytime I turned it on, it froze on the Sandisk screen which is the initial screen. After 1.5 weeks of working with Sandisk support, they decided to have me ship it back and they would send a new unit. The new unit arrived and things worked well for one day then the unit started to stop playing after each song and freeze. Popping the battery would unfreeze this time and I was able to follow technical support instructions by reformatting the device using Windows Media player and resyncing with Rhapsody. After the resync, the device froze again and now I cannot reset. I suspect that the problem has something to do with the Rhapsody service and the ""Play for Sure"" code, but that is only speculation. If I can't get my money back, I will try to get another unit and only sync it with MP3s. If that fails, I will crush it underneath the tires of my car and call it a day.",0,541,SanDisk,99.99,SanDisk Sansa c140 1 GB MP3 Player (Black),Brand->SanDisk,BatteriesIncluded->1,Color->Black,Binding->Electronics,EAN->0619659026448,Format->CD,HardDiskSize->1,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,Model->SDMX5-1024-A18,MPN->SDMX5-1024-A18,"Feature->Sleek, ultra-thin digital audio/image player with 1 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder,"Feature->1.2-inch color TFT LCD displays album art, photo thumbnails",Feature->Single AAA battery provides up to 15 hours of continuous play
527043,A3A6YT5IU21RYH,0,1,15,B000EUCMWK,1/2/2007,1,0,0,Dead after 12 days use,"Some initial trouble loading on songs, but after a little bit figured it out.  Was not as straitforward as the other MP3 player I own, the ZEN NANO from Creative.  Songs were alright, although I agree with other reviewers that the menu navigation is cumbersome more than helpful. Major gripes started about 5 days in: (1) Audible books were able to be loaded on, but quit playing after about halfway into the first book.  Others could be seen and selected on the player, but even with volume set at high and all the way up, can barely hear the voice.  Multiple attempts to work around (using different media players or loading on directly) were unsuccessful.  Which brings me to problem #2: (2) Sandisk telephone and email support people were totally unhelpful.  After several suggestions that I either already tried/considered or were off base to begin with, they blamed others-- ""it must be an Audible problem or the file is messed up"".  Neither are true, as both continue to work fine on computer and the other MP3 player. (3) Now it is stuck on one of the Audible programs, but will not play, not shut off (unless I take the battery out), will not respond to anything.  So now it is worthless. I will never buy a Sandisk MP3 player again.",0,541,SanDisk,99.99,SanDisk Sansa c140 1 GB MP3 Player (Black),Brand->SanDisk,BatteriesIncluded->1,Color->Black,Binding->Electronics,EAN->0619659026448,Format->CD,HardDiskSize->1,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,Model->SDMX5-1024-A18,MPN->SDMX5-1024-A18,"Feature->Sleek, ultra-thin digital audio/image player with 1 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder,"Feature->1.2-inch color TFT LCD displays album art, photo thumbnails",Feature->Single AAA battery provides up to 15 hours of continuous play
527042,A34OR238W1XMJI,0,1,14,B000EUCMWK,12/30/2006,4,0,0,"Nice, Quality Player","I received this as a Christmas gift from my husband, and so far I have been very pleased with my Sansa MP3 player!  This is a very user-friendly MP3 player, probably a good start for first timer.  I plugged the MP3 player into my computer with the included USB cable, found the player on My Computer, and quickly deleted all of the preloaded songs, since none of them were of any interest to me.  I drag and dropped files from My Music folder, and within minutes was ready to listen! The player runs off of one battery (included) and the battery lasted me about a day and a half, but that was because I left the player running all night (I forgot to turn it off!) the first night I bought it.  Since then, I've listened to the player every day at work, 8 hours a day, I haven't had to change the battery in 4 days.  Battery life seems to be pretty decent, especially since AAA batteries are not that expensive. I have yet to fill the player, and so far I have 198 songs loaded (MP3 files, about 3-4 minutes in legnth).  I know if the files are WMA files, the player will hold double the songs.  There is also an FM radio on the player, which is a nice addition. I have yet to experience any glitches with the player.  It plays my songs beautifully and the volume is MUCH more than I need, unless I want to rupture my ear drums.  There are two settings to the volume, one louder than the first, and I still have it on the first setting.  I also bought a $7 set of little speakers, and it sounds awesome! The picture viewing capabilty is something I have no explored.  But it seems a tad pointless to me.  The screen is tiny!  I don't think you could even see what the picture was... In conclusion, great player than I recommend!!!  Awesome alternative to the IPOD!",0,541,SanDisk,99.99,SanDisk Sansa c140 1 GB MP3 Player (Black),Brand->SanDisk,BatteriesIncluded->1,Color->Black,Binding->Electronics,EAN->0619659026448,Format->CD,HardDiskSize->1,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,Model->SDMX5-1024-A18,MPN->SDMX5-1024-A18,"Feature->Sleek, ultra-thin digital audio/image player with 1 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder,"Feature->1.2-inch color TFT LCD displays album art, photo thumbnails",Feature->Single AAA battery provides up to 15 hours of continuous play
527028,A2WD3G8KAUD4YZ,0,1,75,B000EUJ1Q0,9/28/2006,4,48,49,Good unit for the price!,"I have owned three other Sandisk MP3 players and had no problems with any of them. Some of the issues in other reviews here can be solved by reading the manual. Simply set to MSC mode and the player acts just like a removeable hard drive when connected via USB. Very simple to transfer or delete songs etc. The 2Gb is reasonably good capacity... in fact, great capacity considering the price. The FM radio works fine, although a little trickier to navigate than some older sandisk models. Color screen is good, although a little too small to be practicable to view photos on. The song title can also take a little too long to scroll fully. I had no trouble with sound quality or crackling or clipping at start of song. Sound quality is fine! Battery life also seems good for me. I have even ran some el cheapo batteries with it and had good life up to the stated specs (although this depends on how much you press buttons and have the screen lit up). Voice recorder is handy, although I find I don't use it too much, your mileage may vary though. As a basic MP3 player and radio, I find it hard to beat given the price tag. I have no issues with size of the unit. Sure its not as thin as an Ipod Nano, but it takes one AAA battery which you can get anywhere. No need to have a power point to recharge. I think some people expect perfection for a budget price!",0,420,SanDisk,139.99,SanDisk Sansa c150 2 GB MP3 Player (Black),Brand->SanDisk,BatteriesIncluded->1,Color->Black,Binding->Electronics,EAN->0006196590264,HardDiskSize->2,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,Model->SDMX5-2048-A18,MPN->SDMX5-2048-A18,PackageDimensions,"Feature->Sleek, ultra-thin digital audio/image player with 2 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder,"Feature->1.2-inch color TFT LCD displays album art, photo thumbnails",Feature->Single AAA battery provides up to 15 hours of continuous play
