ReviewID,MemberID,Verified,RealName,ReviewOrder,ProductID,Date,Rating,HelpfulFeedbacks,Feedbacks,Title,Body
600370,A2TCI0C6PWWLW2,0,0,15,B0002YOGS6,8/29/2005,5,18,18,We LOVE these gates!!,"I'm thrilled to see Babies R Us carrying these gates--they are fabulous!  We have two of them in two different doorways to our kitchen.  One of the doorways is quite over-sized and this gate stretches across quite nicely without getting slack in the middle. If you have trimwork at the bottom of your wall, you will need to get an additional wall installation kit--or rig your own with some pieces of wood.  Make sure you mount these gates as close to to the ground as possible--ours are mounted immediately above the trimwork and this leaves about a 1.5-2 inch gap between the bottom of the mesh gate and the floor.  Definitely not enough room for our wiggleworm to squeeze through! We've had these gates long enough that I'm now a pro at opening and closing them one-handed--well, I do use my foot to assist with guiding the bottom of the gate.  My husband, however, is not as well-practiced and for him it is virtually impossible to hold our toddler on one hip while operating the gate. We're both tall (I'm 5'10"" and he's 6') and it is possible for us to just step over the gate--although it is getting tougher for me because I'm pregnant again.  Still, if you're much shorter than 5'10"", you will likely need to open the gate every time you want to get through. Our daughter is a climber and likes to climb on top of everything--but this gate is impossible for her to climb because there literally are NO footholds--not even at the bottom of the gate!! We love that this gate retracts--at the end of the day after our little one is in bed, we retract the gate and have a regular open doorway again. I highly recommend this gate!"
600369,A1MO3CYR3NMRLS,0,0,14,B0002YOGS6,2/19/2006,3,16,16,"great idea, crappy instructions","I bought two of these gates because I love the idea of it being out of the way. One area was the top of the steps which has no room for a swing gate whatsoever. The opening is wider than the space between the steps and the wall behind it. Also another one for a hallway that I only rarely use so I didn't want to be fighting with the free-swinging gate 99% of the time. The instructions SUCK. They are also in four different languages, so you might miss some things. However installation is really pretty straightforward. Once I did one, I had the other one up in 20 minutes without even looking back at the directions. The gate CAN be opened one handed, if you read the instructions! On the last page, it tells you how. You do the the button push down/in/out tango, and then you can let go, and the gate is unlocked and you have one shot at connecting it. Ditto opening it. It's one extra step but once I figured that out I like it a lot better. If you miss, you have to retract it and try again. With practice you'll be doing it on the first shot. This is probably not a gate for high traffic areas where you're going to be doing it 100 times a day, it would drive me nuts! I've found that if I grab the roll and turn it to make it click tighter once more, the gate will be more taught and harder for a child to get under it. I tried to get under it and I don't see my 21 month old fitting under it if I tighten it by grabbing the roll.  I think my younger baby will be too big to fit under it before he can figure out that he might be able to do that. This gate can hold weight, my installation is SOLID, however the weak point in the gate is the little holes in the edge of the gate itself that catch the hooks on the wall. I really, really wish this was longer (and weather-proof)! It would be perfect for my front porch! The handle is a pain. You have to install it based on which way you will use the gate. However, I would like a handle on BOTH sides! It's really hard to snap in, and if you have to remove it (either because you put it in wrong or because you want to move the gate to another location) then it's really difficult to get out. The instructions say ""hardware allows gate to be easily removed"" HA! There is no way this thing is coming off without a screwdriver. It makes a loud clicking sound when open or closed, but that's so you know it's happening! If you have it near where it would wake a sleeping baby, you can hold down the button while you're pulling it in/out and it will not make the noise. The wall mount kit is just 2 plastic plates. This way you can insall the gate on a wall with moulding. It means you have to drill through your moulding since you can't move the mounts and the gate must be flush with the floor (or a child could really get under it) In my opinion the kit should be included, but is a $20 accessory. www.comfort1st.com is giving the kits away with the gate for free, and has free shipping (as of the writing of this review) You could just use a spare piece of thick plywood and some long screws. All that's included in this kit is extra long screws and a pretty plastic plate that matches all the other hardware. That's my wordy review and observations. I hope it helps you decide."
600368,A3UISFQMOSZJMO,0,1,13,B0002YOGS6,10/28/2005,5,15,15,The BEST gate for stairs,"I researched gates for several months only to be frustrated at the lack of options. All the gates that needed to be used for the staircase were all big, and swung one way or the other. We have a 3 story home so I would need 2 gates and just couldnt imagine having a big bulky gate ALWAYS there. I also couldnt imagine going upstairs while carrying my baby and having to use a gate that required you to press a foot peddle and use one hand at the same time! I came across these gates and knew it was what I needed. You can operate it with one hand if needed. The retract almost completely so you dont notice them when not in use. The hold up to 250 pounds of pressure against them to be sure of safety around stairs. There are also no parts that make it easy for a baby or toddler to climb. We have two large cats and one small dog (15 pounds each for the cats and 3 pounds for the dog) and they have found ways around the gates when up. They slink under the opening on the floor that is naturally there from our baseboard molding. Our daughter has witnessed this and is fascinated by it, however she has not tried to emulate them or go after them. If you are in the market for a gate to be used on your staircases then these are the only ones worth buying in my opinion."
600367,A1Z87DT48O8C5M,0,0,12,B0002YOGS6,10/25/2005,2,6,6,Too much plastic,"We bought two of these gates. One has been up for only a week, and we have already had two problems with it.  The top of the gates was hard to keep secure (the part that locks it in place is plastic), and the second problem: the wind-up mechanism broke!  This gate is almost made of ALL PLASTIC, inside and out.  The plastic pieces that keep the spring loaded thing wound-up inside malfunctioned.  We had to take the whole thing apart, it took us over an hour to fix it. If the gate was made out of a harder, stronger plastic, and had METAL pieces inside to keep it working well, it would be an awesome gate.  It is good idea, and it is nice to have it out of the way when it is rolled up.  BUT, for the price of this gate, it should not be made out so much plastic!"
600366,A1ICXMOUEEJOYH,0,0,11,B0002YOGS6,10/11/2005,5,6,6,Great gate to be able to keep it out of the way,"We chose this gate for the top of the stairs, because we didn't really want a swing gate or one that has to be physically moved away. So far, so good.  We used the wall installation kit to attach it to the wall and the bannister installation kit to attach it to the bannister on the other side.  By the way, it works with both round and square bannisters. We really like that way that it retracts out of the way.  The only issue is that it makes a loud clicking noise while opening it, unless you hold the release latch while letting it retract -- that, however, requires two hands. Overall, we really like that gate."
600365,A2HIW5OUJVPI42,0,0,10,B0002YOGS6,3/26/2006,4,3,3,"Good gate, but...","We have two of these gates (among others).  One about 2 years older than the other.  The older one has held up like new. A few words of caution.  It's not the easiest to install due to the flexible nature of the gate. Can you do it? Yes, but it will take about an hour. Second, expect it simply to ""hold back"" your child from a room or a tumble down the stairs.   That is, I wouldn't trust it to withstand a running start and certainly not a climb.  For the top of a stairway, you might want to consider installing another type of gate.  Third, one handed operation is virtually impossible. Not a problem for us, but simply something to know."
600364,A3MYMTSP453XQM,0,0,9,B0002YOGS6,2/23/2006,5,2,2,I bought this item 3 times over,"I love this gate! I purchased my first gate to block off the stairs outside going down from our deck. Then we moved and I purchased two more of this same gate. This time for inside our home, one at the top of the stairs and the other at the bottom. I love how the gate is retractable for times when our baby is asleep and we don't need one in our way. I also feel confident that my children can not push, pull or tear it apart. My only complaint is the button is sometimes sticky...meaning it has to be pushed in just right to open the gate.  If we move again and I need another gate...I'll keep purchasing this model."
600363,A35JROQR8EEMSZ,0,1,8,B0002YOGS6,2/23/2006,5,1,1,Love this gate!,"This gate is great!  I had a really difficult time finding a wall mounted gate that fit my stairs.  Then I found this one, and it is just perfect.  One of the best features is that it retracts, so it's not in the way."
600362,A1J6USYTYN1IVH,0,1,7,B0002YOGS6,11/3/2007,5,0,0,Most wonderful gate!,We have two of these gates and have used them for one year now.  We have them at the top and bottom of our staircase.  Keep in mind that all gates have issues but I really can't think of any issue that I have with this gate.  It does the job and does it well.  My 4 and 2 year old have never figured it out and do not attempt to climb over it.  Everyone who sees the gates love them and want them for their house too.  I guess the only drawback is the price BUT you get what you pay for!  LOVE IT!!  NO REGRETS!!
600361,AFE4L0IV2BDJE,0,0,6,B0002YOGS6,5/27/2007,1,0,0,Be Warned!,"Our 10-month old was able to unlatch this gate and topple down the stairs.  We had this gate properly installed at the top of our stairs by our contractor.  We've been using the gate for a few months (since he started crawling) and had the same problems others mentioned (i.e., the button is not easy to maneuver and it is definitely not a one-handed operation).  In addition, the gate would occasionally retract unevenly (the top would be out of line with the bottom) and the mesh looks like it is stretched out at the top.  Don't rely on this product for your child's safety at the top of the stairs (I've reported the incident to the CPSC)."
600360,A2FA4YPT4M4TBV,0,1,5,B0002YOGS6,11/25/2006,2,0,0,Unique...  But not robust.,"This retractable gate was used at the bottom of a staircase.  It does indeed block it from small children. I didn't find anything else like it. Installation of course varies with the construction of your home.  I had to adapt to make this one work.  A more flexbile mounting would be nice.  Expect some customization if the mounting sufaces aren't flat and uniform. Unfortunately, the device no longer automatically retracts after less than 1 year.  Attempts to contact the manufacturer so far have been ignored.  This device failed when it wasn't even in use.  Don't expect high reliability."
600359,A2WC6CL1E5GPU4,0,0,4,B0002YOGS6,7/7/2006,3,0,0,Wanted it to work so badly!,"I, like everyone else, really researched gates for the bottom of our stairs.  I didn't want a swinging gate because it would have to swing into our entry way and that just didn't work for me. I also didn't want one that we had to put up and down multiple times a day. After reading all the reviews we thought this gate would be perfect. As a previous reviewer wrote, the directions really do suck and are WAY more complicated than anything should be except for perhaps brain surgery.  Also, it sucks to open and close this thing.  I'm sure if I did it 100 times I'd get good at it but all it did was frustrate us both to no end.  Why do things need to be so complicated?? Bottom line, you cannot install this gate with uneven openings without doing some serious modification (we had molding at the bottom and banisters at the top - with a width difference of over an inch).  We were trying to add wood here and there and zip tie this and screw that in here but not there, etc.  It was a nightmare. We now have to send it back and pay a ""buyer's remorse"" 15% restocking fee and what did we buy to replace it?  A swinging, white, metal gate that has to stick out into our entry way once the tot goes to bed (we have cats - it needs to be open). (Note - we didn't buy the Kiddy Guard from this site - we bought from Comfort First as they include the shipping. They have this gate installed at our Gymboree class and it works ok there (other than the ridiculous dance you need to do to open it).  It goes between two walls with no molding, no stairs, no gaps.  I will say, because it's white mesh, it looks a little ratty after so much use and that concerned me a bit as well. Someone needs to make a metal gate with a sliding door, instead of a swinging door. My two cents."
600358,A35FY7F6Z5GQO9,0,0,3,B0002YOGS6,6/8/2006,5,0,0,Excellent gate for top of steps,"We have an older raised ranch style house with wrought iron railings on the stairs.  The opening for the stairs is also much wider than most so this was one of the few gates that would fit.  This gate is also in a high traffic area so we're constantly opening and closing it.  We've had it for more than a year and have been very pleased with it. It took us a few tries to get used to opening and closing it but now we're pros.  You can open it silently which is good once the baby is in bed. I would recommend this for anyone because the gate doesn't swing out, requies only one hand, is wider than many and completely retracts when it is not needed.  It also works good with a variety of stair railing configurations (we bought the spindle/wrought iron adapter kit)."
600357,A2KR60ODAQQSL0,0,1,2,B0002YOGS6,3/25/2006,5,1,2,"Safety for kids, freedom for adults","I bought two of these gates.  They've been fantastic. Convenient, easy-to-use, and very adjustable.  I can operate the gate with one hand while holding a baby.  I never have anything to trip over, and once the baby is down for the night I can open these gates and have the house free of navigation hazards for the adults.  That's been great--I'm not trapped in a baby prison in the evening. I don't know why other people have had problems with these gates,  maybe have had installation issues?  Make sure you use a level when setting up the gate to make it vertical.  I made adaptors for my banister out of wood in my garage--you don't need to always buy stuff.  (Of course it did take an entire evening to craft these adaptors, but it was basically free & fun.  If you have less patience you might be better off buying the adaptors. ) I bought my gates thru comfort1st.com    They seem to have a better deal than amazon for some reason.    Ignore their magazine subscription ads.  Those are nothing but trouble.  My gates arrived in about a week."
600356,A1B1L1O6RR90KW,0,1,1,B0002YOGS6,3/3/2006,2,1,4,I hate this gate!,"I bought two of these. Yes it is great in the fact that my 3 year old can't use it, and sneek out the front door. But the little ""switch"" to open and close it kills my fingers, and is difficult to use. I am getting better at it but the grandparents are cursing at it every time. I also hate that whenever I have a visitor, I have to stop what I am doing to let them in and out of it. But hey it does the job, and maybe I will master it."
600355,A3ACU6KL2XD959,0,1,30,B0002YTN4I,3/19/2006,2,72,74,pay attention to dimensions,"Dimensions are confusing/inaccurate.  Stated height of 11.5 inches is not correct--perhaps this is shipping container.  Actual product is about 8.5 inches high, but taking into account the cradle for tire, only raises the vehicle about 6 inches."
600354,A3PGWWM506C870,0,1,29,B0002YTN4I,5/27/2006,4,23,23,Nice product.,"I have a 06 Corvette and 05 Explorer and I use the ramps for both vehicles oil changes, they work well and seem safe and strong(you should always use jack stands as an additional safety measure).With the Vette, the ramps touch the front air dam but cause no damage(If you are worried about it rubbing, you could use two 1x4's in front of the ramps for additional clearance). The ramps are about 6.25 inches tall where the tire sits and there is plenty of room for me(250lbs)under the Vette. Nice product."
600353,A3C3BR27X8Y3E,0,0,28,B0002YTN4I,12/12/2006,5,20,20,These ramps were exactly what I was looking for.,"I have used these to change the oil on my 2006 Chevy Silverado 4x4.  They work like a champ.  There is plenty of room underneath.  They seem very sturdy.  My only complaint is - my truck kept moving the ramps.  I had to put it in 4 wheel drive to get up them.  This should not be an issue with a front wheel drive.  I also have a 2001 Nissan Maxima.  The ramps fit under the air dam nicely on the Nissan.  I will use these for that vehicle also.  One last note:  The name implies these ramps can hold 12,000 lbs.  This is not the case.  They are actually rated at 3,000 lbs each.  This is plenty of capacity for my full size truck, and for any car I know of."
600352,A3P1MGXNFLVYS7,0,1,27,B0002YTN4I,11/2/2006,5,7,7,Awesome Ramps,"I have a 02 Dodge Intrepid plus a 05 Chrysler Pacifica, I was a little hesitant to go under my vehicle's at first but from multiple test try's (Up & Down) you can tell they are built well and can hold the weight. I'm 354lbs and had no problems going under, My Intrepid transmission shifter cable broke and putting a new one on was a breeze thanks to the ramps, I also change my transmission fluid and filter. personally I love the ramps, the fact they are lightweight and strong  makes them a keeper. I'm saving so much money because of the ramps, no more going to the dealership for over priced oil changes (LOL) I saved $200 putting the new shifter cable on my Intrepid. THE RAMPS ARE AWESOME..."
600351,A3LZ5RWMJLXO4Q,0,1,26,B0002YTN4I,12/27/2007,5,6,6,"Excellent Product, Does what it says!","I opted for the ""12000"" series because they are a little wider and my vehicle has wide tires.  The ""8000"" series were about an inch thinner.  They will work great for most cars, however I am using them on a vintage Porsche that rides very low.  Out of the box these ramps will not work on cars that sit really low or have a front spoiler as the spoiler will hit the ramp before the tires do.  My solution was to was to create some ramp extenders by bolting a piece of wood to each ramp to give the approach less of an dramatic incline.  The ramps have a hole that accepts a bolt, -probably for mounting to the floor of your garage or a strip of wood if you want. In any case, be aware that you may have to get a little creative if you have a sports car that has a low spoiler."
600350,AJGMBO4LODBRK,0,1,25,B0002YTN4I,5/2/2009,5,5,5,Decent ramps,"I actually found these,the 12,000 lb ramps at Pep Boys here in LA for $45 (special this week I think). Price here seems a bit on the high side. The ones I got were black, which is preferable IMO. Yes, they are plastic - but very sturdy. My care is an Sl Merdedes, total weight 4200 lbs, but I'm safety minded so I purchased the 12,000 pound model. NOTE: this is for vehicle Gross weights up to 12,000. Not *each ramp*. Each of these ramps is rated at 3000 lbs weight. They do work well, are easy to drive up onto, the stop at the end is certainly sufficient, and they provide enough space under the car for oil changes. I am going to change my transmission filter, and that will be a bit more difficult. All in all, they seem to be decent, rugged ramps. Useful mainly for oil changes. SAFETY NOTE: as they are plastic, you should inspect them periodically for signs of cracking. Over time, plastics may degrade and become brittle or lose their strength. ALSO: Do not use solvents to clean these - some solvents can degrade plastics. To be safe, use detergent based degreasers for cleaning."
600349,AO1L9IX0LZNJ5,0,0,24,B0002YTN4I,7/11/2009,5,2,2,Simple and easy,I was trying to decide between buying a hydrolic jack versus a ramp for oil changes on my 97 BMW 328i.  I used to use my dad's jack and saw that one of our neighbors used a ramp and simply drove his car up to get underneath.  Jacks were about $100 where these ramps were a lot less.  They have anti-slip pads which prevented the ramps from sliding as I drove up them and the wheel well helps you easily identify when your car is position.  Plenty of clearance for my oil change.  Product is heavy duty yet light weight so easy to store.  Great choice for amateurs and cheapskates like me.
600348,A3THRNNT6PHU19,0,0,23,B0002YTN4I,7/3/2008,5,2,2,Worth every penny,I bought it for my 94 Camaro works great i had no problems getting up the ramps. i paid extra for the 12000 extreme just in cast i get a truck. i found it on sale at Pep Boys for $39.99 this is a great product.
600347,A1589JXFGA8H7R,0,0,22,B0002YTN4I,9/12/2007,5,2,2,They won't slip!,"Great ramps.  My old, non Rhino ones I had bought from the local parts store were junk.  Their two piece design almost collapsed and I always had trouble driving a rear wheel drive car on them.  No more with these Rhinos.  They are one piece, tough built and they do not slip when you drive a rear wheel drive vehicle on them.  No regrets!"
600346,A5YLF64F2PXGY,0,1,21,B0002YTN4I,9/12/2006,4,4,5,Good product,Like the other user I had to use a 1x8 under tires to clear my Honda civic. These ramps made changing oil a breeze. Now I have to get rid of the old metal ramps.
600345,A18QM702JUYW1P,0,1,20,B0002YTN4I,10/10/2007,2,6,8,DONT'T BUY THESE RAMPS FOR A CORVETTE!!,"Ramps are nicely constructed and delivery was fairly quick, but my understanding was that these would work for on a C5 Corvette.  My car has NOT been lowered and has wheels off a Z06 which are also not supposed to affect ride height.  The front bumper of my car hits these ramps well before the wheels do making these ramps virtually unusable for me.  Very disappointing."
600344,A1FKN8NESF8Y8A,0,1,19,B0002YTN4I,5/24/2008,5,1,1,Just what we needed!,"These are lightweight but strong -- and easy to store. We got our son a 88 corvette and didn't realize how low to the ground they were so had to research these and put them to use right away. First thought was to get some heavy metal ones, but we can't leave these out on the driveway and have to store them away, so these were perfect! And the price is definitely right."
600343,A20QQC1SO3SHI2,0,1,18,B0002YTN4I,5/30/2007,5,1,1,Great Product,"Great product.  I purchsed this product to use when cleaning my riding lawn mower.  I simply drive the mower up onto the ramps when finished mowing and this allows easy access to the underside of the mower for cleaning with a hose.  These ramps are very heavy duty, yet light weight.  As a result of the plastic contruction, I can hose them off and store them outside without any worries of rust, etc.."
600342,A251D636X1O36Y,0,1,17,B0002YTN4I,7/23/2007,3,2,3,OK but not great Ramps,"I bought these ramps because my 8,000 pound capacity steel ramps are heavy, and sink into my grass when I load them with my 7,500 pound Forb Excursion. These Rhino Ramps also sink into the grass, so I have to put sheet material underneath them. They also raise the car up much less than the steel ramps, only about 8 inches or so, maybe less. But they definitely are lighter, so I am using them. The very small front stop at ramp end won't stop my Excursion. I use a Dolly Parton mirror (a wide angle hemispherical mirror you see on school buses) mounted on a tripod, to view the position of my front wheel on the ramp. Also, they were on sale."
600341,A21VHEHHJ1GBC8,0,1,16,B0002YTN4I,5/8/2009,5,0,0,Ramps,"Excellent Ramps.  Great design, stop lets you know you're on.  Good height for many tasks."
600340,A2ILEFMS2AIITR,1,0,15,B0002YTN4I,5/5/2009,4,0,0,Works great --- bulky so takes up alot of space in the garage,"Used these multiple times (much easier than jacking the car up) to do a range of car tasks --- they're pretty big, so the only dowside is they take up some room in the garage when storing them"
600339,A1LMXAIEU6ML2D,0,0,14,B0002YTN4I,11/6/2008,5,0,0,Goodbye Steel Ramps!!!!,"These ramps are light weight, non-skid and easy to use.  All the things that steel ramps are not.  The best ramps I have ever used hands down.  The worst thing about steel ramps is that they slide, these do not.  Highly recommend them!"
600338,A21IM8H2W73M90,0,1,13,B0002YTN4I,10/30/2008,4,0,0,Blitz Rhino Ramp 12000 Extreme,"Overall quality is very good.  However, depended upon how the ramp be located, the RAMP can be slip if the surface does not have much friction."
600337,A3NSGWIXT84941,0,1,12,B0002YTN4I,4/21/2008,5,0,0,ramps,item work very well i used it on 2004 ford explorer and a 2002 toyota sienna and no problems with item
600336,A27KZ4VXTG28BZ,0,1,11,B0002YTN4I,11/10/2006,5,1,6,RHINO RAMPS,Great seller to deal with and the product is the best on the market.
600335,A18QM702JUYW1P,0,1,10,B0002YTN4I,10/10/2007,2,6,8,DONT'T BUY THESE RAMPS FOR A CORVETTE!!,"Ramps are nicely constructed and delivery was fairly quick, but my understanding was that these would work for on a C5 Corvette.  My car has NOT been lowered and has wheels off a Z06 which are also not supposed to affect ride height.  The front bumper of my car hits these ramps well before the wheels do making these ramps virtually unusable for me.  Very disappointing."
600334,A1FKN8NESF8Y8A,0,1,9,B0002YTN4I,5/24/2008,5,1,1,Just what we needed!,"These are lightweight but strong -- and easy to store. We got our son a 88 corvette and didn't realize how low to the ground they were so had to research these and put them to use right away. First thought was to get some heavy metal ones, but we can't leave these out on the driveway and have to store them away, so these were perfect! And the price is definitely right."
600333,A20QQC1SO3SHI2,0,1,8,B0002YTN4I,5/30/2007,5,1,1,Great Product,"Great product.  I purchsed this product to use when cleaning my riding lawn mower.  I simply drive the mower up onto the ramps when finished mowing and this allows easy access to the underside of the mower for cleaning with a hose.  These ramps are very heavy duty, yet light weight.  As a result of the plastic contruction, I can hose them off and store them outside without any worries of rust, etc.."
600332,A251D636X1O36Y,0,1,7,B0002YTN4I,7/23/2007,3,2,3,OK but not great Ramps,"I bought these ramps because my 8,000 pound capacity steel ramps are heavy, and sink into my grass when I load them with my 7,500 pound Forb Excursion. These Rhino Ramps also sink into the grass, so I have to put sheet material underneath them. They also raise the car up much less than the steel ramps, only about 8 inches or so, maybe less. But they definitely are lighter, so I am using them. The very small front stop at ramp end won't stop my Excursion. I use a Dolly Parton mirror (a wide angle hemispherical mirror you see on school buses) mounted on a tripod, to view the position of my front wheel on the ramp. Also, they were on sale."
600331,A21VHEHHJ1GBC8,0,1,6,B0002YTN4I,5/8/2009,5,0,0,Ramps,"Excellent Ramps.  Great design, stop lets you know you're on.  Good height for many tasks."
600330,A2ILEFMS2AIITR,1,0,5,B0002YTN4I,5/5/2009,4,0,0,Works great --- bulky so takes up alot of space in the garage,"Used these multiple times (much easier than jacking the car up) to do a range of car tasks --- they're pretty big, so the only dowside is they take up some room in the garage when storing them"
600329,A1LMXAIEU6ML2D,0,0,4,B0002YTN4I,11/6/2008,5,0,0,Goodbye Steel Ramps!!!!,"These ramps are light weight, non-skid and easy to use.  All the things that steel ramps are not.  The best ramps I have ever used hands down.  The worst thing about steel ramps is that they slide, these do not.  Highly recommend them!"
600328,A21IM8H2W73M90,0,1,3,B0002YTN4I,10/30/2008,4,0,0,Blitz Rhino Ramp 12000 Extreme,"Overall quality is very good.  However, depended upon how the ramp be located, the RAMP can be slip if the surface does not have much friction."
600327,A3NSGWIXT84941,0,1,2,B0002YTN4I,4/21/2008,5,0,0,ramps,item work very well i used it on 2004 ford explorer and a 2002 toyota sienna and no problems with item
600326,A27KZ4VXTG28BZ,0,1,1,B0002YTN4I,11/10/2006,5,1,6,RHINO RAMPS,Great seller to deal with and the product is the best on the market.
600325,A2IR7236HXK7N0,0,1,1,B0002YXUA6,9/23/2004,5,18,18,excellent quality,"I bought a pair of Klipsch SF-2 speakers Labor Day Weekend. I have been very impressed with sound quality.  In the last three weeks I have been playing jazz, rock, classical and folk music from CDs, vinyl and FM.  The reproduction of the music over the range of styles and sources has been great.  I have always owned speakers built with the Air Suspension design : AR, Yamaha, and Boston Accoustic.  I was concerned that these speakers, with their  ported rear vent, might be to lively.  I was pleasantly suprised. The highs are clear, the midrange is fine and the bass is very good.  I have the speakers placed about 15 feet apart and 18 to 24 inches away from a back wall.  The stereo image is very good.  These speakers are a real bargain."
600324,A2BKHUH3DHBM22,0,1,28,B0002YY1HW,9/30/2005,5,42,42,Finally!  A multi-line corded phone that works.,"I've been looking for a multi-line corded phone for months, and thought I'd found what I wanted in the AT&T 992, which recently became available.  It had all the features I was looking for, but the phone did not work reliably.  I bought and returned three of them, all with a different problem. I then decided to try this phone, the 974, even though it's a 4-line phone and I only need two lines.  It has worked perfectly, and the overall quality is much better than the 992.  I especially notice a difference in the sound quality.  Unlike the 992, the line indicator buttons on this phone only illuminate when a line is in use, so it's much easier to see the activity on the lines.  A big advantage of this phone over many others is that all the lines work in the event of a power outage. I haven't used the conference feature yet, but all the other features--speakerphone, headset, caller ID, message waiting indicator, etc.--work as they should."
600323,A2R37EWT0FX9O8,0,0,27,B0002YY1HW,2/18/2006,5,18,18,"Fabulous phone, superb design.","Previous reviewer was right! This phone is attractively designed and works great with many features. It's the ideal home office phone. It's rare when you plug in a device for the first time that you get a feeling that a lot of thought and effort went into design. When I plugged in this phone I got that feeling when the brief test mode lit up the orange and green lights on the buttons- very nice designed lights! So far using this phone, I have no complaints, just a very minor gripe- if you talk too close to the mic in the handset it causes an annoying static type sound in the earpiece (wind blast noise). This is easily avoidable by talking at least 1 inch from the mic. Still, maybe noise reduction might have prevented this, not sure. Except for that minor quibble this phone is a masterwork of design and function. I wanted white color but now I really do like the Titanium Blue color it comes in, and it doesn't look blue at all to me, it looks like a dark grey to me (which I like). Even though this is a 4 line phone, it's ideal for just one line use as well, which is how I'm using it for now. I can not review yet how well the multiline and conference features work since I'm only using one line at the moment. Even though this phone is expensive, it was the only phone I could find that had all of the features I wanted that worked well. I started with an ATT $24 phone, then the ATT 945 (which doesn't have caller ID) and finally this one, which has caller ID. I was also replacing a cordless phone because I needed a speakerphone, but also because I had recently heard that cordless phones send out as much EMF radiation as cell phones! The cordless base may also send out strong levels of EMF even when the phone is not in use. That kind of bothered me, since I sit by the phone almost all day long at home office. I found that you can buy an EMF detector that can measure EMF levels from devices in your home. I haven't done that yet but I think I will eventually. Since I sit by my phone almost all day I decided to replace the cordless with a corded and eliminate any possible EMF. The main features I was looking for: speakerphone, headset option, mute, call timer, caller id, good audio (with volume control), and easy to read LED. It has these and much more. This phone has a superbly designed headset setup- plug in a headset (2.5mm plug) and switch very easily between the headset/handset/speaker, before, or even in the middle of a call. Be cautious of cheaper phones that have headset use but may not be easy to switch easily like this (requires a headset button). The large LED has a bright green background that displays the black text very sharply and the menu system is easy to use. I figured out how to set the speed dial buttons without the manual. A column of 16 speed dial buttons on the right is nicely designed (each can hold 2 numbers for a total of 32). Push a speed dial, it dials immediately on speaker if you want. Speed dial buttons are easy to push and not too small (unlike lower cost models). All the buttons and controls on this phone are so well designed it's actually fun to use! When I first setup a speed dial, it didn't dial but opened the intercom. I quickly found the preference setting to make it dial, again without looking in the manual. By the way, the manual is very good. When on a call, the call timer shows length of call. (some lower cost ATT models do not) This phone has intercom/page capability but I haven't used it yet. I tested the Do Not Disturb function- push the DND button and it lights up orange and silences the ringer- I called it and it did not ring- nice for when you do not want to be disturbed- yet it flashes the line button (green) if a call is coming in. A ""New Call"" light indicates when a call came in when you were away from the phone. Scroll thru the caller ID history to see who called. This phone has no answering system- this is ok with me because I use local phone co. as my answering service. The handset is very lightweight and the receiver sounds very good. The microphone in the handset is the only thing about the phone that might be improved, it would benefit from noise reduction, otherwise just remember to talk at least 1 inch from the mic in the handset to avoid the wind blast noise. I find this a very minor gripe because otherwise this phone is fabulous in every other way. The other thing I needed to do was replace the included short 3 foot handset cord with a longer one, but would have had to do that with most other new phones as well."
600322,AB0RQLXNCW52E,0,0,26,B0002YY1HW,4/18/2006,1,13,14,speakerphone has problems,"I purchased 3 of these for my office back in October.  First the speakerphone microphone on the one on my desk stopped working most of the time.  I had been planning on exchanging the phone on my desk with a coworkers since I use the speakerphone on a daily basis.  My investors were out this week and were on a conference call on another of the phones, that microphone stopped working.  Today I had a phone interview and the THIRD phone microphone stopped working!  They work for 15 or 20 seconds, then the party on the other end can't hear you.  These are gone.  I was also hoping for a visual indicator that there were messages waiting when you use Verizon Centrex/voicemail.  No go there."
600321,A33J4UNRFWPSDH,0,1,25,B0002YY1HW,3/25/2007,5,9,9,Great basic phone,"I had several Verizon business lines setup with Centrex and this phone allows me to route up to four lines through it, with different settings for each (different rings, or even no rings), it shows caller id data, tracks calls, and has all of the basic features you would want in an office phone (speakerphone, DND, autodial, headset out, etc). I do not use this in a large environment, so I can't speak to how well it transfers calls or deals with that sort of life - I have a single small office and suits my needs well. The only thing that I don't like about it is not really a fault of the phone, it is a fault of my own for not looking for a phone with it in the first place - but I want a phone that can talk to my computer. Pass the caller id on to my computer, log, screen, etc - I am in the software business and would like more control over anything in my office. This phone is basic, but has every feature a small office would need."
600320,AD8V22OGADW6G,0,1,24,B0002YY1HW,4/28/2007,4,8,8,"Works fine for us, with one exception","We use an AT&T 974 speakerphone in our small business. It works fine for us, and the built-in caller id display is a big help. It will even display incoming caller information when the line is in use, if you have the ""caller ID on hold"" feature from the phone company. The only big drawback we've found so far is with the ""hold"" feature. When you put a call on hold and pick up on another extension which is not one of the compatible AT&T models, the AT&T 974 does not release the line. After the extension is hung up, the AT&T 974 keeps the line on hold for 30 minutes! AT&T says this feature only works properly with other compatible models made by AT&T. It's an inconvenience, to be sure, and for our household, where we have seven phones, a big investment which we haven't been able to justify yet."
